scope,dataset,problem_type,model,embedding,k,method,family,seeds_included,selected_alpha,invariant_feature_fraction,disagreement_reduction,normalized_excess_risk,raw_task_error,method_task_error,trivial_task_error,raw_fallback,inference_multiplier,validation_C,predictive_rank,task_outcome
embedding,mozilla4,classification,resnet_tabular,RBF,16,GuardedGram-G2-after-RBF-k16,embedding_G2,3,0.0,,0.0,0.0,0.3320949367244349,0.3296923431431112,0.6328428307500614,True,1.0,0.0,1.0,W
embedding,mozilla4,classification,resnet_tabular,RBF,16,Raw RBF-k16 embedding,embedding_baseline,3,0.0,,0.0,0.0,0.3320949367244349,0.3320949367244349,0.6328428307500614,True,1.0,0.0,2.0,T
embedding,mozilla4,classification,resnet_tabular,RBF,16,Raw+Gram@0.75 RBF-k16 embedding,embedding_baseline,3,0.75,,0.7499999981874444,0.04481929311414634,0.3320949367244349,0.33693305829619796,0.6328428307500614,False,2.0,0.0745784359170961,3.0,L
embedding,mozilla4,classification,tabm_d,RBF,16,Gram-after-RBF-k16 embedding,embedding_baseline,3,1.0,,1.0,-0.05075086062249876,0.24874473033453837,0.23087053751681103,0.6328428307500614,False,1.0,-0.03940560361280166,1.0,W
embedding,mozilla4,classification,tabm_d,RBF,16,GuardedGram-G2-after-RBF-k16,embedding_G2,3,0.75,,0.7500000000926466,-0.04618938291827658,0.24874473033453837,0.23668745027338178,0.6328428307500614,False,2.0,-0.03691988805849391,2.5,W
embedding,mozilla4,classification,tabm_d,RBF,16,Raw RBF-k16 embedding,embedding_baseline,3,0.0,,0.0,0.0,0.24874473033453837,0.24874473033453837,0.6328428307500614,True,1.0,0.0,4.0,T
embedding,mozilla4,classification,tabm_d,RBF,16,Raw+Gram@0.75 RBF-k16 embedding,embedding_baseline,3,0.75,,0.7500000000926466,-0.04618938291827658,0.24874473033453837,0.23668745027338178,0.6328428307500614,False,2.0,-0.03691988805849391,2.5,W
embedding,puma8NH,regression,controlled_mlp,RBF,16,Gram-after-RBF-k16 embedding,embedding_baseline,3,1.0,,1.0,0.06250137626363803,3.382421444918222,3.536211849396392,5.843013733789818,False,1.0,0.03102590826471644,4.0,L
embedding,puma8NH,regression,controlled_mlp,RBF,16,GuardedGram-G2-after-RBF-k16,embedding_G2,3,0.75,,0.75,0.0023631590568073024,3.382421444918222,3.4226893803060414,5.843013733789818,False,2.0,-0.010190490602320542,2.0,L
embedding,puma8NH,regression,controlled_mlp,RBF,16,Raw RBF-k16 embedding,embedding_baseline,3,0.0,,0.0,0.0,3.382421444918222,3.382421444918222,5.843013733789818,True,1.0,0.0,1.0,T
embedding,puma8NH,regression,controlled_mlp,RBF,16,Raw+Gram@0.75 RBF-k16 embedding,embedding_baseline,3,0.75,,0.75,0.021913301993695518,3.382421444918222,3.436341146827624,5.843013733789818,False,2.0,-0.010190490602320542,3.0,L
embedding,puma8NH,regression,resnet_tabular,RBF,16,Gram-after-RBF-k16 embedding,embedding_baseline,3,1.0,,1.0,-0.051779162716581305,3.6207313681635984,3.574403438418636,5.843013733789818,False,1.0,0.02512946227296344,3.0,W
embedding,puma8NH,regression,resnet_tabular,RBF,16,GuardedGram-G2-after-RBF-k16,embedding_G2,3,0.75,,0.7499999992532154,-0.08616584479070817,3.6207313681635984,3.4969073911368134,5.843013733789818,False,2.0,-0.031479834355103965,1.5,W
embedding,puma8NH,regression,resnet_tabular,RBF,16,Raw RBF-k16 embedding,embedding_baseline,3,0.0,,0.0,0.0,3.6207313681635984,3.6207313681635984,5.843013733789818,True,1.0,0.0,4.0,T
embedding,puma8NH,regression,resnet_tabular,RBF,16,Raw+Gram@0.75 RBF-k16 embedding,embedding_baseline,3,0.75,,0.7499999992532154,-0.08616584479070817,3.6207313681635984,3.4969073911368134,5.843013733789818,False,2.0,-0.031479834355103965,1.5,W
embedding,puma8NH,regression,tabm_d,RBF,16,Gram-after-RBF-k16 embedding,embedding_baseline,3,1.0,,1.0,-0.008917581290768648,3.174491633953129,3.1506948712016225,5.843013733789818,False,1.0,-0.03492400168754446,3.0,W
embedding,puma8NH,regression,tabm_d,RBF,16,GuardedGram-G2-after-RBF-k16,embedding_G2,3,0.75,,0.75,-0.012061272890536885,3.174491633953129,3.14230586069257,5.843013733789818,False,2.0,-0.03134440603914734,1.5,W
embedding,puma8NH,regression,tabm_d,RBF,16,Raw RBF-k16 embedding,embedding_baseline,3,0.0,,0.0,0.0,3.174491633953129,3.174491633953129,5.843013733789818,True,1.0,0.0,4.0,T
embedding,puma8NH,regression,tabm_d,RBF,16,Raw+Gram@0.75 RBF-k16 embedding,embedding_baseline,3,0.75,,0.75,-0.012061272890536885,3.174491633953129,3.14230586069257,5.843013733789818,False,2.0,-0.03134440603914734,1.5,W
embedding,waveform-5000,classification,controlled_mlp,RBF,16,Gram-after-RBF-k16 embedding,embedding_baseline,3,1.0,,1.0,0.08155566176770809,0.49045578183077954,0.540051053558668,1.0985714006966874,False,1.0,-0.008816324517352016,4.0,L
embedding,waveform-5000,classification,controlled_mlp,RBF,16,GuardedGram-G2-after-RBF-k16,embedding_G2,3,0.75,,0.7500000006210775,0.006437108392857363,0.49045578183077954,0.4907985422942285,1.0985714006966874,False,2.0,-0.027996578787234588,2.5,L
embedding,waveform-5000,classification,controlled_mlp,RBF,16,Raw RBF-k16 embedding,embedding_baseline,3,0.0,,0.0,0.0,0.49045578183077954,0.49045578183077954,1.0985714006966874,True,1.0,0.0,1.0,T
embedding,waveform-5000,classification,controlled_mlp,RBF,16,Raw+Gram@0.75 RBF-k16 embedding,embedding_baseline,3,0.75,,0.7500000006210775,0.006437108392857363,0.49045578183077954,0.4907985422942285,1.0985714006966874,False,2.0,-0.027996578787234588,2.5,L
embedding,waveform-5000,classification,resnet_tabular,RBF,16,Gram-after-RBF-k16 embedding,embedding_baseline,3,1.0,,1.0,0.03081044538474056,0.48926628015118095,0.48222268030698323,1.0985714006966874,False,1.0,-0.011564119769011165,3.0,W
embedding,waveform-5000,classification,resnet_tabular,RBF,16,GuardedGram-G2-after-RBF-k16,embedding_G2,3,0.75,,0.7500000000710293,-0.0183964130051035,0.48926628015118095,0.45098163526259305,1.0985714006966874,False,2.0,-0.03780875887211714,1.5,W
embedding,waveform-5000,classification,resnet_tabular,RBF,16,Raw RBF-k16 embedding,embedding_baseline,3,0.0,,0.0,0.0,0.48926628015118095,0.48926628015118095,1.0985714006966874,True,1.0,0.0,4.0,T
embedding,waveform-5000,classification,resnet_tabular,RBF,16,Raw+Gram@0.75 RBF-k16 embedding,embedding_baseline,3,0.75,,0.7500000000710293,-0.0183964130051035,0.48926628015118095,0.45098163526259305,1.0985714006966874,False,2.0,-0.03780875887211714,1.5,W
embedding,waveform-5000,classification,tabm_d,RBF,16,Gram-after-RBF-k16 embedding,embedding_baseline,3,1.0,,1.0,-0.02784215163773268,0.37471142478393016,0.35455760557008165,1.0985714006966874,False,1.0,-0.01639275747129138,1.0,W
embedding,waveform-5000,classification,tabm_d,RBF,16,GuardedGram-G2-after-RBF-k16,embedding_G2,3,0.75,,0.7500000000443708,-0.02763069277534174,0.37471142478393016,0.3551888682163744,1.0985714006966874,False,2.0,-0.017239722788659588,2.5,W
embedding,waveform-5000,classification,tabm_d,RBF,16,Raw RBF-k16 embedding,embedding_baseline,3,0.0,,0.0,0.0,0.37471142478393016,0.37471142478393016,1.0985714006966874,True,1.0,0.0,4.0,T
embedding,waveform-5000,classification,tabm_d,RBF,16,Raw+Gram@0.75 RBF-k16 embedding,embedding_baseline,3,0.75,,0.7500000004448135,-0.02763069277534174,0.37471142478393016,0.3551888682163744,1.0985714006966874,False,2.0,-0.017239722788659588,2.5,W
