scope,dataset,model,method,seed,split,problem_type,n_rows,family,selected_alpha,invariant_feature_fraction,raw_disagreement_recomputed,raw_disagreement_stored,method_disagreement_recomputed,method_disagreement_stored,disagreement_reduction,disagreement_reduction_stored,disagreement_mismatch,disagreement_matches_tolerance,raw_fallback,inference_multiplier,raw_loss_recomputed,raw_loss_stored,method_loss_recomputed,method_loss_stored,trivial_loss_recomputed,trivial_loss_stored,raw_loss_mismatch,method_loss_mismatch,trivial_loss_mismatch,absolute_loss_mismatch,loss_matches_tolerance,trivial_matches_tolerance,L_raw,L_method,L_trivial,numerator,raw_headroom,denominator_used,denominator_clipped,C_recomputed,C_stored,C_difference,C_matches_tolerance,C_stable,delta_L,delta_sigma,delta_logloss,headroom_le_0,headroom_lt_1e_8,headroom_lt_1e_6,headroom_lt_1e_4_times_trivial
general,mfeat-fourier,controlled_mlp,Raw+Gram@0.75,1,test,classification,400,fixed,0.75,,0.071009871215344,0.071009871215344,0.01775246784432573,0.01775246784432573,0.7499999994298014,0.7499999994298014,0.0,True,False,2.0,0.6478278904374973,0.6478278904374973,0.5943099589144679,0.5943099589144679,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.6478278904374973,0.5943099589144679,2.302596522337036,-0.053517931523029416,1.6547686318995387,1.6547686318995387,False,-0.0323416400887387,-0.0323416400887387,0.0,True,-0.023242426974879223,-0.053517931523029416,,-0.053517931523029416,False,False,False,False
general,mfeat-fourier,controlled_mlp,PureGram,1,test,classification,400,fixed,1.0,,0.071009871215344,0.071009871215344,0.0,0.0,1.0,1.0,0.0,True,False,1.0,0.6478278904374973,0.6478278904374973,0.669489963894979,0.669489963894979,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.6478278904374973,0.669489963894979,2.302596522337036,0.021662073457481612,1.6547686318995387,1.6547686318995387,False,0.013090696209666077,0.013090696209666077,0.0,True,0.009407672272298728,0.021662073457481612,,0.021662073457481612,False,False,False,False
general,mfeat-fourier,controlled_mlp,GuardedGram-G2-g0p0-t01,1,test,classification,400,G2,0.75,,0.071009871215344,0.071009871215344,0.01775246784432573,0.01775246784432573,0.7499999994298014,0.7499999994298014,0.0,True,False,2.0,0.6478278904374973,0.6478278904374973,0.5943099589144679,0.5943099589144679,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.6478278904374973,0.5943099589144679,2.302596522337036,-0.053517931523029416,1.6547686318995387,1.6547686318995387,False,-0.0323416400887387,-0.0323416400887387,0.0,True,-0.023242426974879223,-0.053517931523029416,,-0.053517931523029416,False,False,False,False
general,mfeat-fourier,controlled_mlp,SafeGram-t01,1,test,classification,400,safety_reference,0.25,,0.071009871215344,0.071009871215344,0.05325740350228311,0.05325740350228311,0.24999999872165501,0.24999999872165501,0.0,True,False,2.0,0.6478278904374973,0.6478278904374973,0.5968250164235926,0.5968250164235926,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.6478278904374973,0.5968250164235926,2.302596522337036,-0.05100287401390469,1.6547686318995387,1.6547686318995387,False,-0.03082175539873364,-0.03082175539873364,0.0,True,-0.022150156798699135,-0.05100287401390469,,-0.05100287401390469,False,False,False,False
general,mfeat-fourier,controlled_mlp,SafeRankGram-t01,1,test,classification,400,safety_reference,0.5,,0.071009871215344,0.071009871215344,0.035504935629047135,0.035504935629047135,0.49999999969898357,0.49999999969898357,0.0,True,False,2.0,0.6478278904374973,0.6478278904374973,0.5759185682312988,0.5759185682312988,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.6478278904374973,0.5759185682312988,2.302596522337036,-0.0719093222061985,1.6547686318995387,1.6547686318995387,False,-0.043455816613862504,-0.043455816613862504,0.0,True,-0.031229666816839297,-0.0719093222061985,,-0.0719093222061985,False,False,False,False
general,mfeat-fourier,controlled_mlp,BlockGuard-Greedy-t01,1,test,classification,400,BlockGuard-Greedy,,0.6447368421052632,0.071009871215344,0.071009871215344,0.01125161647303767,0.01125161647303767,0.8415485582431758,0.8415485582431758,0.0,True,False,1.0,0.6478278904374973,0.6478278904374973,0.6375822488340023,0.6375822488340023,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.6478278904374973,0.6375822488340023,2.302596522337036,-0.01024564160349506,1.6547686318995387,1.6547686318995387,False,-0.00619158558241094,-0.00619158558241094,0.0,True,-0.004449603525456633,-0.01024564160349506,,-0.01024564160349506,False,False,False,False
general,mfeat-fourier,controlled_mlp,Raw,2,test,classification,400,fixed,0.0,,0.06188478731012563,0.06188478731012563,0.06188478731012563,0.06188478731012563,0.0,0.0,0.0,True,True,1.0,0.624761809712978,0.624761809712978,0.624761809712978,0.624761809712978,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.624761809712978,0.624761809712978,2.302596522337036,0.0,1.6778347126240583,1.6778347126240583,False,0.0,0.0,0.0,True,0.0,0.0,,0.0,False,False,False,False
general,mfeat-fourier,controlled_mlp,Raw+Gram@0.5,2,test,classification,400,fixed,0.5,,0.06188478731012563,0.06188478731012563,0.030942393790646203,0.030942393790646203,0.49999999780909987,0.49999999780909987,0.0,True,False,2.0,0.624761809712978,0.624761809712978,0.60067449991111,0.60067449991111,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.624761809712978,0.60067449991111,2.302596522337036,-0.024087309801868018,1.6778347126240583,1.6778347126240583,False,-0.014356187543763799,-0.014356187543763799,0.0,True,-0.010460933805902059,-0.024087309801868018,,-0.024087309801868018,False,False,False,False
general,mfeat-fourier,controlled_mlp,Raw+Gram@0.75,2,test,classification,400,fixed,0.75,,0.06188478731012563,0.06188478731012563,0.015471196913131282,0.015471196913131282,0.7499999986167865,0.7499999986167865,0.0,True,False,2.0,0.624761809712978,0.624761809712978,0.6274469604110556,0.6274469604110556,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.624761809712978,0.6274469604110556,2.302596522337036,0.0026851506980776207,1.6778347126240583,1.6778347126240583,False,0.0016003666379497928,0.0016003666379497928,0.0,True,0.0011661403428822642,0.0026851506980776207,,0.0026851506980776207,False,False,False,False
general,mfeat-fourier,controlled_mlp,PureGram,2,test,classification,400,fixed,1.0,,0.06188478731012563,0.06188478731012563,0.0,0.0,1.0,1.0,0.0,True,False,1.0,0.624761809712978,0.624761809712978,0.7362267983764316,0.7362267983764316,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.624761809712978,0.7362267983764316,2.302596522337036,0.11146498866345356,1.6778347126240583,1.6778347126240583,False,0.06643383154776153,0.06643383154776153,0.0,True,0.04840838921719616,0.11146498866345356,,0.11146498866345356,False,False,False,False
general,mfeat-fourier,controlled_mlp,GuardedGram-G2-g0p0-t01,2,test,classification,400,G2,0.75,,0.06188478731012563,0.06188478731012563,0.015471196913131282,0.015471196913131282,0.7499999986167865,0.7499999986167865,0.0,True,False,2.0,0.624761809712978,0.624761809712978,0.6274469604110556,0.6274469604110556,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.624761809712978,0.6274469604110556,2.302596522337036,0.0026851506980776207,1.6778347126240583,1.6778347126240583,False,0.0016003666379497928,0.0016003666379497928,0.0,True,0.0011661403428822642,0.0026851506980776207,,0.0026851506980776207,False,False,False,False
general,mfeat-fourier,controlled_mlp,SafeGram-t01,2,test,classification,400,safety_reference,0.5,,0.06188478731012563,0.06188478731012563,0.030942393790646203,0.030942393790646203,0.49999999780909987,0.49999999780909987,0.0,True,False,2.0,0.624761809712978,0.624761809712978,0.60067449991111,0.60067449991111,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.624761809712978,0.60067449991111,2.302596522337036,-0.024087309801868018,1.6778347126240583,1.6778347126240583,False,-0.014356187543763799,-0.014356187543763799,0.0,True,-0.010460933805902059,-0.024087309801868018,,-0.024087309801868018,False,False,False,False
general,mfeat-fourier,controlled_mlp,SafeRankGram-t01,2,test,classification,400,safety_reference,0.25,,0.06188478731012563,0.06188478731012563,0.04641359045378997,0.04641359045378997,0.2500000004654497,0.2500000004654497,0.0,True,False,2.0,0.624761809712978,0.624761809712978,0.6085736420997754,0.6085736420997754,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.624761809712978,0.6085736420997754,2.302596522337036,-0.01618816761320263,1.6778347126240583,1.6778347126240583,False,-0.009648249312880804,-0.009648249312880804,0.0,True,-0.007030396969753233,-0.01618816761320263,,-0.01618816761320263,False,False,False,False
general,mfeat-fourier,controlled_mlp,BlockGuard-Greedy-t01,2,test,classification,400,BlockGuard-Greedy,,0.5263157894736842,0.06188478731012563,0.06188478731012563,0.013099760173867743,0.013099760173867743,0.7883201875087587,0.7883201875087587,0.0,True,False,1.0,0.624761809712978,0.624761809712978,0.5545218376207037,0.5545218376207037,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.624761809712978,0.5545218376207037,2.302596522337036,-0.07023997209227428,1.6778347126240583,1.6778347126240583,False,-0.04186346340541621,-0.04186346340541621,0.0,True,-0.030504680872610605,-0.07023997209227428,,-0.07023997209227428,False,False,False,False
general,mfeat-fourier,tabm_d,Raw,0,test,classification,400,fixed,0.0,,0.056662657009012705,0.056662657009012705,0.056662657009012705,0.056662657009012705,0.0,0.0,0.0,True,True,1.0,0.5036816895751923,0.5036816895751923,0.5036816895751923,0.5036816895751923,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.5036816895751923,0.5036816895751923,2.302596522337036,0.0,1.7989148327618438,1.7989148327618438,False,0.0,0.0,0.0,True,0.0,0.0,,0.0,False,False,False,False
general,mfeat-fourier,tabm_d,Raw+Gram@0.5,0,test,classification,400,fixed,0.5,,0.056662657009012705,0.056662657009012705,0.028331328262392236,0.028331328262392236,0.5000000042729045,0.5000000042729045,0.0,True,False,2.0,0.5036816895751923,0.5036816895751923,0.49476557443985697,0.49476557443985697,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.5036816895751923,0.49476557443985697,2.302596522337036,-0.008916115135335356,1.7989148327618438,1.7989148327618438,False,-0.004956385356857942,-0.004956385356857942,0.0,True,-0.003872200382846876,-0.008916115135335356,,-0.008916115135335356,False,False,False,False
general,mfeat-fourier,tabm_d,Raw+Gram@0.75,0,test,classification,400,fixed,0.75,,0.056662657009012705,0.056662657009012705,0.014165663970223978,0.014165663970223978,0.7500000049773381,0.7500000049773381,0.0,True,False,2.0,0.5036816895751923,0.5036816895751923,0.4991309990578657,0.4991309990578657,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.5036816895751923,0.4991309990578657,2.302596522337036,-0.00455069051732665,1.7989148327618438,1.7989148327618438,False,-0.002529686472338466,-0.002529686472338466,0.0,True,-0.001976329970614172,-0.00455069051732665,,-0.00455069051732665,False,False,False,False
general,mfeat-fourier,tabm_d,PureGram,0,test,classification,400,fixed,1.0,,0.056662657009012705,0.056662657009012705,0.0,0.0,1.0,1.0,0.0,True,False,1.0,0.5036816895751923,0.5036816895751923,0.5163105863911902,0.5163105863911902,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.5036816895751923,0.5163105863911902,2.302596522337036,0.012628896815997881,1.7989148327618438,1.7989148327618438,False,0.007020286111382465,0.007020286111382465,0.0,True,0.005484632975637475,0.012628896815997881,,0.012628896815997881,False,False,False,False
general,mfeat-fourier,tabm_d,GuardedGram-G2-g0p0-t01,0,test,classification,400,G2,0.5,,0.056662657009012705,0.056662657009012705,0.028331328262392236,0.028331328262392236,0.5000000042729045,0.5000000042729045,0.0,True,False,2.0,0.5036816895751923,0.5036816895751923,0.49476557443985697,0.49476557443985697,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.5036816895751923,0.49476557443985697,2.302596522337036,-0.008916115135335356,1.7989148327618438,1.7989148327618438,False,-0.004956385356857942,-0.004956385356857942,0.0,True,-0.003872200382846876,-0.008916115135335356,,-0.008916115135335356,False,False,False,False
general,mfeat-fourier,tabm_d,SafeGram-t01,0,test,classification,400,safety_reference,0.25,,0.056662657009012705,0.056662657009012705,0.042496992611866846,0.042496992611866846,0.25000000255711063,0.25000000255711063,0.0,True,False,2.0,0.5036816895751923,0.5036816895751923,0.49591599815136006,0.49591599815136006,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.5036816895751923,0.49591599815136006,2.302596522337036,-0.007765691423832266,1.7989148327618438,1.7989148327618438,False,-0.004316875530960924,-0.004316875530960924,0.0,True,-0.0033725801930554575,-0.007765691423832266,,-0.007765691423832266,False,False,False,False
general,mfeat-fourier,tabm_d,SafeRankGram-t01,0,test,classification,400,safety_reference,0.5,,0.056662657009012705,0.056662657009012705,0.028331328405130835,0.028331328405130835,0.5000000017538098,0.5000000017538098,0.0,True,False,2.0,0.5036816895751923,0.5036816895751923,0.48533937256512744,0.48533937256512744,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.5036816895751923,0.48533937256512744,2.302596522337036,-0.01834231701006489,1.7989148327618438,1.7989148327618438,False,-0.010196323181072579,-0.010196323181072579,0.0,True,-0.007965927522312172,-0.01834231701006489,,-0.01834231701006489,False,False,False,False
general,mfeat-fourier,tabm_d,BlockGuard-Greedy-t01,0,test,classification,400,BlockGuard-Greedy,,0.5263157894736842,0.056662657009012705,0.056662657009012705,0.021746810178457275,0.021746810178457275,0.6162056047777948,0.6162056047777948,0.0,True,False,1.0,0.5036816895751923,0.5036816895751923,0.48887952769096976,0.48887952769096976,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.5036816895751923,0.48887952769096976,2.302596522337036,-0.014802161884222564,1.7989148327618438,1.7989148327618438,False,-0.008228383920486693,-0.008228383920486693,0.0,True,-0.006428465317579395,-0.014802161884222564,,-0.014802161884222564,False,False,False,False
general,mfeat-fourier,tabm_d,Raw,1,test,classification,400,fixed,0.0,,0.058973918403856254,0.058973918403856254,0.058973918403856254,0.058973918403856254,0.0,0.0,0.0,True,True,1.0,0.48629760978893044,0.48629760978893044,0.48629760978893044,0.48629760978893044,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.48629760978893044,0.48629760978893044,2.302596522337036,0.0,1.8162989125481057,1.8162989125481057,False,0.0,0.0,0.0,True,0.0,0.0,,0.0,False,False,False,False
general,mfeat-fourier,tabm_d,Raw+Gram@0.5,1,test,classification,400,fixed,0.5,,0.058973918403856254,0.058973918403856254,0.029486958902167057,0.029486958902167057,0.5000000050829431,0.5000000050829431,0.0,True,False,2.0,0.48629760978893044,0.48629760978893044,0.47657509957997257,0.47657509957997257,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.48629760978893044,0.47657509957997257,2.302596522337036,-0.009722510208957869,1.8162989125481057,1.8162989125481057,False,-0.005352924092939114,-0.005352924092939114,0.0,True,-0.004222411575211596,-0.009722510208957869,,-0.009722510208957869,False,False,False,False
general,mfeat-fourier,tabm_d,Raw+Gram@0.75,1,test,classification,400,fixed,0.75,,0.058973918403856254,0.058973918403856254,0.014743479226948714,0.014743479226948714,0.7500000063420468,0.7500000063420468,0.0,True,False,2.0,0.48629760978893044,0.48629760978893044,0.4815665943346704,0.4815665943346704,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.48629760978893044,0.4815665943346704,2.302596522337036,-0.004731015454260024,1.8162989125481057,1.8162989125481057,False,-0.0026047559801832564,-0.0026047559801832564,0.0,True,-0.002054643706947949,-0.004731015454260024,,-0.004731015454260024,False,False,False,False
general,mfeat-fourier,tabm_d,PureGram,1,test,classification,400,fixed,1.0,,0.058973918403856254,0.058973918403856254,0.0,0.0,1.0,1.0,0.0,True,False,1.0,0.48629760978893044,0.48629760978893044,0.502507442200218,0.502507442200218,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.48629760978893044,0.502507442200218,2.302596522337036,0.016209832411287595,1.8162989125481057,1.8162989125481057,False,0.00892465017696159,0.00892465017696159,0.0,True,0.007039805825310339,0.016209832411287595,,0.016209832411287595,False,False,False,False
general,mfeat-fourier,tabm_d,GuardedGram-G2-g0p0-t01,1,test,classification,400,G2,0.75,,0.058973918403856254,0.058973918403856254,0.014743479226948714,0.014743479226948714,0.7500000063420468,0.7500000063420468,0.0,True,False,2.0,0.48629760978893044,0.48629760978893044,0.4815665943346704,0.4815665943346704,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.48629760978893044,0.4815665943346704,2.302596522337036,-0.004731015454260024,1.8162989125481057,1.8162989125481057,False,-0.0026047559801832564,-0.0026047559801832564,0.0,True,-0.002054643706947949,-0.004731015454260024,,-0.004731015454260024,False,False,False,False
general,mfeat-fourier,tabm_d,SafeGram-t01,1,test,classification,400,safety_reference,0.25,,0.058973918403856254,0.058973918403856254,0.04423043862901706,0.04423043862901706,0.25000000294833946,0.25000000294833946,0.0,True,False,2.0,0.48629760978893044,0.48629760978893044,0.4776857773207941,0.4776857773207941,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.48629760978893044,0.4776857773207941,2.302596522337036,-0.008611832468136349,1.8162989125481057,1.8162989125481057,False,-0.004741418061003359,-0.004741418061003359,0.0,True,-0.0037400527554847995,-0.008611832468136349,,-0.008611832468136349,False,False,False,False
general,mfeat-fourier,tabm_d,SafeRankGram-t01,1,test,classification,400,safety_reference,0.75,,0.058973918403856254,0.058973918403856254,0.014743479385106142,0.014743479385106142,0.7500000036602269,0.7500000036602269,0.0,True,False,2.0,0.48629760978893044,0.48629760978893044,0.46742648591855185,0.46742648591855185,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.48629760978893044,0.46742648591855185,2.302596522337036,-0.018871123870378592,1.8162989125481057,1.8162989125481057,False,-0.010389877866470824,-0.010389877866470824,0.0,True,-0.008195584283791593,-0.018871123870378592,,-0.018871123870378592,False,False,False,False
general,mfeat-fourier,tabm_d,BlockGuard-Greedy-t01,1,test,classification,400,BlockGuard-Greedy,,0.5263157894736842,0.058973918403856254,0.058973918403856254,0.039238102676736886,0.039238102676736886,0.33465328845825615,0.33465328845825615,0.0,True,False,1.0,0.48629760978893044,0.48629760978893044,0.5530002578090623,0.5530002578090623,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.48629760978893044,0.5530002578090623,2.302596522337036,0.06670264802013182,1.8162989125481057,1.8162989125481057,False,0.03672448822124434,0.03672448822124434,0.0,True,0.028968448172774754,0.06670264802013182,,0.06670264802013182,False,False,False,False
general,mfeat-fourier,tabm_d,Raw,2,test,classification,400,fixed,0.0,,0.060202785360707306,0.060202785360707306,0.060202785360707306,0.060202785360707306,0.0,0.0,0.0,True,True,1.0,0.50367737287535,0.50367737287535,0.50367737287535,0.50367737287535,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.50367737287535,0.50367737287535,2.302596522337036,0.0,1.7989191494616863,1.7989191494616863,False,0.0,0.0,0.0,True,0.0,0.0,,0.0,False,False,False,False
general,mfeat-fourier,tabm_d,Raw+Gram@0.5,2,test,classification,400,fixed,0.5,,0.060202785360707306,0.060202785360707306,0.030101392432655624,0.030101392432655624,0.5000000041143948,0.5000000041143948,0.0,True,False,2.0,0.50367737287535,0.50367737287535,0.48659481895631385,0.48659481895631385,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.50367737287535,0.48659481895631385,2.302596522337036,-0.017082553919036125,1.7989191494616863,1.7989191494616863,False,-0.009496009825760073,-0.009496009825760073,0.0,True,-0.0074188220790406085,-0.017082553919036125,,-0.017082553919036125,False,False,False,False
general,mfeat-fourier,tabm_d,Raw+Gram@0.75,2,test,classification,400,fixed,0.75,,0.060202785360707306,0.060202785360707306,0.015050696074013829,0.015050696074013829,0.7500000044211077,0.7500000044211077,0.0,True,False,2.0,0.50367737287535,0.50367737287535,0.4875846740934989,0.4875846740934989,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.50367737287535,0.4875846740934989,2.302596522337036,-0.016092698781851045,1.7989191494616863,1.7989191494616863,False,-0.008945759895138516,-0.008945759895138516,0.0,True,-0.006988935588905367,-0.016092698781851045,,-0.016092698781851045,False,False,False,False
general,mfeat-fourier,tabm_d,PureGram,2,test,classification,400,fixed,1.0,,0.060202785360707306,0.060202785360707306,0.0,0.0,1.0,1.0,0.0,True,False,1.0,0.50367737287535,0.50367737287535,0.49795495141667667,0.49795495141667667,2.302596522337036,2.302596522337036,0.0,0.0,0.0,0.0,True,True,0.50367737287535,0.49795495141667667,2.302596522337036,-0.005722421458673299,1.7989191494616863,1.7989191494616863,False,-0.00318103315559551,-0.00318103315559551,0.0,True,-0.0024852037268193595,-0.005722421458673299,,-0.005722421458673299,False,False,False,False
