absolute_task_difference,dataset,denominator_sensitive,disagreement_reduction,family,fit_seconds,inference_passes,input_dimension,input_dimension_ratio,invariant_dimension_fraction,invariant_feature_fraction,maximum_method_disagreement,method,method_disagreement,method_loss,model,normalized_excess_risk,panel,predict_seconds,problem_type,raw_disagreement,raw_fallback,raw_input_dimension,raw_loss,relative_task_difference,safety_denominator,seed,selected_blocks,selected_candidate,selected_features,selection_key,split,tau,trivial_loss
0.00031634472241874264,steel-plates-fault,False,-2.420297715438734,BlockGuard-Greedy,0.18564356304705143,1,235,1.113744075829384,0.125,0.125,0.06443572763676611,BlockGuard-Greedy-t005,0.0373442405725909,0.00034312637077548515,controlled_mlp,0.0004897287921325638,guarded_development,0.0007072489243000746,classification,0.010918418126008255,False,211,2.678164835674249e-05,11.81199596846698,0.6459590032295097,0,3,stage_1,"[""V15"",""V23"",""V25""]",n3__1dd20d671a38a22f,validation,0.005,0.6459857848778665
0.0032961790099946863,steel-plates-fault,False,-1.6162497454239988,BlockGuard-Greedy,0.18564356304705143,1,235,1.113744075829384,0.125,0.125,0.051035504804163065,BlockGuard-Greedy-t005,0.038018952951221055,0.0033190855632381816,controlled_mlp,0.005105805526709315,guarded_development,0.0007072489243000746,classification,0.014531851562611262,False,211,2.29065532434954e-05,143.89676940727333,0.6455747271908081,0,3,stage_1,"[""V15"",""V23"",""V25""]",n3__1dd20d671a38a22f,test,0.005,0.6455976337440515
0.00031634472241874264,steel-plates-fault,False,-2.420297715438734,BlockGuard-Greedy,0.18564356304705143,1,235,1.113744075829384,0.125,0.125,0.06443572763676611,BlockGuard-Greedy-t01,0.0373442405725909,0.00034312637077548515,controlled_mlp,0.0004897287921325638,guarded_development,0.0007072489243000746,classification,0.010918418126008255,False,211,2.678164835674249e-05,11.81199596846698,0.6459590032295097,0,3,stage_1,"[""V15"",""V23"",""V25""]",n3__1dd20d671a38a22f,validation,0.01,0.6459857848778665
0.0032961790099946863,steel-plates-fault,False,-1.6162497454239988,BlockGuard-Greedy,0.18564356304705143,1,235,1.113744075829384,0.125,0.125,0.051035504804163065,BlockGuard-Greedy-t01,0.038018952951221055,0.0033190855632381816,controlled_mlp,0.005105805526709315,guarded_development,0.0007072489243000746,classification,0.014531851562611262,False,211,2.29065532434954e-05,143.89676940727333,0.6455747271908081,0,3,stage_1,"[""V15"",""V23"",""V25""]",n3__1dd20d671a38a22f,test,0.01,0.6455976337440515
0.00031634472241874264,steel-plates-fault,False,-2.420297715438734,BlockGuard-Greedy,0.18564356304705143,1,235,1.113744075829384,0.125,0.125,0.06443572763676611,BlockGuard-Greedy-t02,0.0373442405725909,0.00034312637077548515,controlled_mlp,0.0004897287921325638,guarded_development,0.0007072489243000746,classification,0.010918418126008255,False,211,2.678164835674249e-05,11.81199596846698,0.6459590032295097,0,3,stage_1,"[""V15"",""V23"",""V25""]",n3__1dd20d671a38a22f,validation,0.02,0.6459857848778665
0.0032961790099946863,steel-plates-fault,False,-1.6162497454239988,BlockGuard-Greedy,0.18564356304705143,1,235,1.113744075829384,0.125,0.125,0.051035504804163065,BlockGuard-Greedy-t02,0.038018952951221055,0.0033190855632381816,controlled_mlp,0.005105805526709315,guarded_development,0.0007072489243000746,classification,0.014531851562611262,False,211,2.29065532434954e-05,143.89676940727333,0.6455747271908081,0,3,stage_1,"[""V15"",""V23"",""V25""]",n3__1dd20d671a38a22f,test,0.02,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.003874597706971822,BlockGuard-Grouped-t0,0.00271712148573724,0.00038530863263939785,controlled_mlp,0.0,guarded_development,0.0,classification,0.00271712148573724,True,211,0.00038530863263939785,0.0,0.6456004762452271,1,0,raw_only,[],n0__4f53cda18c2baa0c,validation,0.0,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.05454028833903476,BlockGuard-Grouped-t0,0.02737617480997831,0.0014089876937921665,controlled_mlp,0.0,guarded_development,0.0,classification,0.02737617480997831,True,211,0.0014089876937921665,0.0,0.6441886460502594,1,0,raw_only,[],n0__4f53cda18c2baa0c,test,0.0,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.003874597706971822,BlockGuard-Grouped-t005,0.00271712148573724,0.00038530863263939785,controlled_mlp,0.0,guarded_development,0.0,classification,0.00271712148573724,True,211,0.00038530863263939785,0.0,0.6456004762452271,1,0,raw_only,[],n0__4f53cda18c2baa0c,validation,0.005,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.05454028833903476,BlockGuard-Grouped-t005,0.02737617480997831,0.0014089876937921665,controlled_mlp,0.0,guarded_development,0.0,classification,0.02737617480997831,True,211,0.0014089876937921665,0.0,0.6441886460502594,1,0,raw_only,[],n0__4f53cda18c2baa0c,test,0.005,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.003874597706971822,BlockGuard-Grouped-t01,0.00271712148573724,0.00038530863263939785,controlled_mlp,0.0,guarded_development,0.0,classification,0.00271712148573724,True,211,0.00038530863263939785,0.0,0.6456004762452271,1,0,raw_only,[],n0__4f53cda18c2baa0c,validation,0.01,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.05454028833903476,BlockGuard-Grouped-t01,0.02737617480997831,0.0014089876937921665,controlled_mlp,0.0,guarded_development,0.0,classification,0.02737617480997831,True,211,0.0014089876937921665,0.0,0.6441886460502594,1,0,raw_only,[],n0__4f53cda18c2baa0c,test,0.01,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.003874597706971822,BlockGuard-Grouped-t02,0.00271712148573724,0.00038530863263939785,controlled_mlp,0.0,guarded_development,0.0,classification,0.00271712148573724,True,211,0.00038530863263939785,0.0,0.6456004762452271,1,0,raw_only,[],n0__4f53cda18c2baa0c,validation,0.02,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.05454028833903476,BlockGuard-Grouped-t02,0.02737617480997831,0.0014089876937921665,controlled_mlp,0.0,guarded_development,0.0,classification,0.02737617480997831,True,211,0.0014089876937921665,0.0,0.6441886460502594,1,0,raw_only,[],n0__4f53cda18c2baa0c,test,0.02,0.6455976337440515
-8.73210165482181e-05,steel-plates-fault,False,-20.311021898600814,BlockGuard-Greedy,0.23693568399176002,1,235,1.113744075829384,0.125,0.125,0.10208235457592488,BlockGuard-Greedy-t0,0.0579046354837051,0.00029798761609117975,controlled_mlp,-0.00013525550206541328,guarded_development,0.000455944100394845,classification,0.00271712148573724,False,211,0.00038530863263939785,-0.2266261618642217,0.6456004762452271,1,3,stage_1,"[""V10"",""V17"",""V4""]",n3__32b960518acaa9ba,validation,0.0,0.6459857848778665
0.026323332649070785,steel-plates-fault,False,0.10918245381062663,BlockGuard-Greedy,0.23693568399176002,1,235,1.113744075829384,0.125,0.125,0.04733136714165965,BlockGuard-Greedy-t0,0.02438717686827621,0.02773232034286295,controlled_mlp,0.04086277026220212,guarded_development,0.000455944100394845,classification,0.02737617480997831,False,211,0.0014089876937921665,18.68244326408831,0.6441886460502594,1,3,stage_1,"[""V10"",""V17"",""V4""]",n3__32b960518acaa9ba,test,0.0,0.6455976337440515
-8.73210165482181e-05,steel-plates-fault,False,-20.311021898600814,BlockGuard-Greedy,0.23693568399176002,1,235,1.113744075829384,0.125,0.125,0.10208235457592488,BlockGuard-Greedy-t005,0.0579046354837051,0.00029798761609117975,controlled_mlp,-0.00013525550206541328,guarded_development,0.000455944100394845,classification,0.00271712148573724,False,211,0.00038530863263939785,-0.2266261618642217,0.6456004762452271,1,3,stage_1,"[""V10"",""V17"",""V4""]",n3__32b960518acaa9ba,validation,0.005,0.6459857848778665
0.026323332649070785,steel-plates-fault,False,0.10918245381062663,BlockGuard-Greedy,0.23693568399176002,1,235,1.113744075829384,0.125,0.125,0.04733136714165965,BlockGuard-Greedy-t005,0.02438717686827621,0.02773232034286295,controlled_mlp,0.04086277026220212,guarded_development,0.000455944100394845,classification,0.02737617480997831,False,211,0.0014089876937921665,18.68244326408831,0.6441886460502594,1,3,stage_1,"[""V10"",""V17"",""V4""]",n3__32b960518acaa9ba,test,0.005,0.6455976337440515
-8.73210165482181e-05,steel-plates-fault,False,-20.311021898600814,BlockGuard-Greedy,0.23693568399176002,1,235,1.113744075829384,0.125,0.125,0.10208235457592488,BlockGuard-Greedy-t01,0.0579046354837051,0.00029798761609117975,controlled_mlp,-0.00013525550206541328,guarded_development,0.000455944100394845,classification,0.00271712148573724,False,211,0.00038530863263939785,-0.2266261618642217,0.6456004762452271,1,3,stage_1,"[""V10"",""V17"",""V4""]",n3__32b960518acaa9ba,validation,0.01,0.6459857848778665
0.026323332649070785,steel-plates-fault,False,0.10918245381062663,BlockGuard-Greedy,0.23693568399176002,1,235,1.113744075829384,0.125,0.125,0.04733136714165965,BlockGuard-Greedy-t01,0.02438717686827621,0.02773232034286295,controlled_mlp,0.04086277026220212,guarded_development,0.000455944100394845,classification,0.02737617480997831,False,211,0.0014089876937921665,18.68244326408831,0.6441886460502594,1,3,stage_1,"[""V10"",""V17"",""V4""]",n3__32b960518acaa9ba,test,0.01,0.6455976337440515
-8.73210165482181e-05,steel-plates-fault,False,-20.311021898600814,BlockGuard-Greedy,0.23693568399176002,1,235,1.113744075829384,0.125,0.125,0.10208235457592488,BlockGuard-Greedy-t02,0.0579046354837051,0.00029798761609117975,controlled_mlp,-0.00013525550206541328,guarded_development,0.000455944100394845,classification,0.00271712148573724,False,211,0.00038530863263939785,-0.2266261618642217,0.6456004762452271,1,3,stage_1,"[""V10"",""V17"",""V4""]",n3__32b960518acaa9ba,validation,0.02,0.6459857848778665
0.026323332649070785,steel-plates-fault,False,0.10918245381062663,BlockGuard-Greedy,0.23693568399176002,1,235,1.113744075829384,0.125,0.125,0.04733136714165965,BlockGuard-Greedy-t02,0.02438717686827621,0.02773232034286295,controlled_mlp,0.04086277026220212,guarded_development,0.000455944100394845,classification,0.02737617480997831,False,211,0.0014089876937921665,18.68244326408831,0.6441886460502594,1,3,stage_1,"[""V10"",""V17"",""V4""]",n3__32b960518acaa9ba,test,0.02,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.01114108599037801,BlockGuard-Grouped-t0,0.004362289434962315,0.0002218636186270856,tabm_d,0.0,guarded_development,0.0,classification,0.004362289434962315,True,211,0.0002218636186270856,0.0,0.6457639212592394,0,0,raw_only,[],n0__4f53cda18c2baa0c,validation,0.0,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.013081399411892656,BlockGuard-Grouped-t0,0.009148854088278716,0.0010468265312041421,tabm_d,0.0,guarded_development,0.0,classification,0.009148854088278716,True,211,0.0010468265312041421,0.0,0.6445508072128474,0,0,raw_only,[],n0__4f53cda18c2baa0c,test,0.0,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.01114108599037801,BlockGuard-Grouped-t005,0.004362289434962315,0.0002218636186270856,tabm_d,0.0,guarded_development,0.0,classification,0.004362289434962315,True,211,0.0002218636186270856,0.0,0.6457639212592394,0,0,raw_only,[],n0__4f53cda18c2baa0c,validation,0.005,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.013081399411892656,BlockGuard-Grouped-t005,0.009148854088278716,0.0010468265312041421,tabm_d,0.0,guarded_development,0.0,classification,0.009148854088278716,True,211,0.0010468265312041421,0.0,0.6445508072128474,0,0,raw_only,[],n0__4f53cda18c2baa0c,test,0.005,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.01114108599037801,BlockGuard-Grouped-t01,0.004362289434962315,0.0002218636186270856,tabm_d,0.0,guarded_development,0.0,classification,0.004362289434962315,True,211,0.0002218636186270856,0.0,0.6457639212592394,0,0,raw_only,[],n0__4f53cda18c2baa0c,validation,0.01,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.013081399411892656,BlockGuard-Grouped-t01,0.009148854088278716,0.0010468265312041421,tabm_d,0.0,guarded_development,0.0,classification,0.009148854088278716,True,211,0.0010468265312041421,0.0,0.6445508072128474,0,0,raw_only,[],n0__4f53cda18c2baa0c,test,0.01,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.01114108599037801,BlockGuard-Grouped-t02,0.004362289434962315,0.0002218636186270856,tabm_d,0.0,guarded_development,0.0,classification,0.004362289434962315,True,211,0.0002218636186270856,0.0,0.6457639212592394,0,0,raw_only,[],n0__4f53cda18c2baa0c,validation,0.02,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.013081399411892656,BlockGuard-Grouped-t02,0.009148854088278716,0.0010468265312041421,tabm_d,0.0,guarded_development,0.0,classification,0.009148854088278716,True,211,0.0010468265312041421,0.0,0.6445508072128474,0,0,raw_only,[],n0__4f53cda18c2baa0c,test,0.02,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Greedy,0.0,1,211,1.0,0.0,0.0,0.01114108599037801,BlockGuard-Greedy-t0,0.004362289434962315,0.0002218636186270856,tabm_d,0.0,guarded_development,0.0,classification,0.004362289434962315,True,211,0.0002218636186270856,0.0,0.6457639212592394,0,0,stage_0_raw,[],n0__4f53cda18c2baa0c,validation,0.0,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Greedy,0.0,1,211,1.0,0.0,0.0,0.013081399411892656,BlockGuard-Greedy-t0,0.009148854088278716,0.0010468265312041421,tabm_d,0.0,guarded_development,0.0,classification,0.009148854088278716,True,211,0.0010468265312041421,0.0,0.6445508072128474,0,0,stage_0_raw,[],n0__4f53cda18c2baa0c,test,0.0,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Greedy,0.0,1,211,1.0,0.0,0.0,0.01114108599037801,BlockGuard-Greedy-t005,0.004362289434962315,0.0002218636186270856,tabm_d,0.0,guarded_development,0.0,classification,0.004362289434962315,True,211,0.0002218636186270856,0.0,0.6457639212592394,0,0,stage_0_raw,[],n0__4f53cda18c2baa0c,validation,0.005,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Greedy,0.0,1,211,1.0,0.0,0.0,0.013081399411892656,BlockGuard-Greedy-t005,0.009148854088278716,0.0010468265312041421,tabm_d,0.0,guarded_development,0.0,classification,0.009148854088278716,True,211,0.0010468265312041421,0.0,0.6445508072128474,0,0,stage_0_raw,[],n0__4f53cda18c2baa0c,test,0.005,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Greedy,0.0,1,211,1.0,0.0,0.0,0.01114108599037801,BlockGuard-Greedy-t01,0.004362289434962315,0.0002218636186270856,tabm_d,0.0,guarded_development,0.0,classification,0.004362289434962315,True,211,0.0002218636186270856,0.0,0.6457639212592394,0,0,stage_0_raw,[],n0__4f53cda18c2baa0c,validation,0.01,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Greedy,0.0,1,211,1.0,0.0,0.0,0.013081399411892656,BlockGuard-Greedy-t01,0.009148854088278716,0.0010468265312041421,tabm_d,0.0,guarded_development,0.0,classification,0.009148854088278716,True,211,0.0010468265312041421,0.0,0.6445508072128474,0,0,stage_0_raw,[],n0__4f53cda18c2baa0c,test,0.01,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Greedy,0.0,1,211,1.0,0.0,0.0,0.01114108599037801,BlockGuard-Greedy-t02,0.004362289434962315,0.0002218636186270856,tabm_d,0.0,guarded_development,0.0,classification,0.004362289434962315,True,211,0.0002218636186270856,0.0,0.6457639212592394,0,0,stage_0_raw,[],n0__4f53cda18c2baa0c,validation,0.02,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Greedy,0.0,1,211,1.0,0.0,0.0,0.013081399411892656,BlockGuard-Greedy-t02,0.009148854088278716,0.0010468265312041421,tabm_d,0.0,guarded_development,0.0,classification,0.009148854088278716,True,211,0.0010468265312041421,0.0,0.6445508072128474,0,0,stage_0_raw,[],n0__4f53cda18c2baa0c,test,0.02,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.007247043570974662,BlockGuard-Grouped-t0,0.004741595162633335,0.001123829696310668,tabm_d,0.0,guarded_development,0.0,classification,0.004741595162633335,True,211,0.001123829696310668,0.0,0.6448619551815559,1,0,raw_only,[],n0__4f53cda18c2baa0c,validation,0.0,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.010734626302215111,BlockGuard-Grouped-t0,0.007253452386201852,0.0008120460940462759,tabm_d,0.0,guarded_development,0.0,classification,0.007253452386201852,True,211,0.0008120460940462759,0.0,0.6447855876500053,1,0,raw_only,[],n0__4f53cda18c2baa0c,test,0.0,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.007247043570974662,BlockGuard-Grouped-t005,0.004741595162633335,0.001123829696310668,tabm_d,0.0,guarded_development,0.0,classification,0.004741595162633335,True,211,0.001123829696310668,0.0,0.6448619551815559,1,0,raw_only,[],n0__4f53cda18c2baa0c,validation,0.005,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.010734626302215111,BlockGuard-Grouped-t005,0.007253452386201852,0.0008120460940462759,tabm_d,0.0,guarded_development,0.0,classification,0.007253452386201852,True,211,0.0008120460940462759,0.0,0.6447855876500053,1,0,raw_only,[],n0__4f53cda18c2baa0c,test,0.005,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.007247043570974662,BlockGuard-Grouped-t01,0.004741595162633335,0.001123829696310668,tabm_d,0.0,guarded_development,0.0,classification,0.004741595162633335,True,211,0.001123829696310668,0.0,0.6448619551815559,1,0,raw_only,[],n0__4f53cda18c2baa0c,validation,0.01,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.010734626302215111,BlockGuard-Grouped-t01,0.007253452386201852,0.0008120460940462759,tabm_d,0.0,guarded_development,0.0,classification,0.007253452386201852,True,211,0.0008120460940462759,0.0,0.6447855876500053,1,0,raw_only,[],n0__4f53cda18c2baa0c,test,0.01,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.007247043570974662,BlockGuard-Grouped-t02,0.004741595162633335,0.001123829696310668,tabm_d,0.0,guarded_development,0.0,classification,0.004741595162633335,True,211,0.001123829696310668,0.0,0.6448619551815559,1,0,raw_only,[],n0__4f53cda18c2baa0c,validation,0.02,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Grouped,0.0,1,211,1.0,0.0,0.0,0.010734626302215111,BlockGuard-Grouped-t02,0.007253452386201852,0.0008120460940462759,tabm_d,0.0,guarded_development,0.0,classification,0.007253452386201852,True,211,0.0008120460940462759,0.0,0.6447855876500053,1,0,raw_only,[],n0__4f53cda18c2baa0c,test,0.02,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Greedy,0.0,1,211,1.0,0.0,0.0,0.007247043570974662,BlockGuard-Greedy-t0,0.004741595162633335,0.001123829696310668,tabm_d,0.0,guarded_development,0.0,classification,0.004741595162633335,True,211,0.001123829696310668,0.0,0.6448619551815559,1,0,stage_0_raw,[],n0__4f53cda18c2baa0c,validation,0.0,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Greedy,0.0,1,211,1.0,0.0,0.0,0.010734626302215111,BlockGuard-Greedy-t0,0.007253452386201852,0.0008120460940462759,tabm_d,0.0,guarded_development,0.0,classification,0.007253452386201852,True,211,0.0008120460940462759,0.0,0.6447855876500053,1,0,stage_0_raw,[],n0__4f53cda18c2baa0c,test,0.0,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Greedy,0.0,1,211,1.0,0.0,0.0,0.007247043570974662,BlockGuard-Greedy-t005,0.004741595162633335,0.001123829696310668,tabm_d,0.0,guarded_development,0.0,classification,0.004741595162633335,True,211,0.001123829696310668,0.0,0.6448619551815559,1,0,stage_0_raw,[],n0__4f53cda18c2baa0c,validation,0.005,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Greedy,0.0,1,211,1.0,0.0,0.0,0.010734626302215111,BlockGuard-Greedy-t005,0.007253452386201852,0.0008120460940462759,tabm_d,0.0,guarded_development,0.0,classification,0.007253452386201852,True,211,0.0008120460940462759,0.0,0.6447855876500053,1,0,stage_0_raw,[],n0__4f53cda18c2baa0c,test,0.005,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Greedy,0.0,1,211,1.0,0.0,0.0,0.007247043570974662,BlockGuard-Greedy-t01,0.004741595162633335,0.001123829696310668,tabm_d,0.0,guarded_development,0.0,classification,0.004741595162633335,True,211,0.001123829696310668,0.0,0.6448619551815559,1,0,stage_0_raw,[],n0__4f53cda18c2baa0c,validation,0.01,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Greedy,0.0,1,211,1.0,0.0,0.0,0.010734626302215111,BlockGuard-Greedy-t01,0.007253452386201852,0.0008120460940462759,tabm_d,0.0,guarded_development,0.0,classification,0.007253452386201852,True,211,0.0008120460940462759,0.0,0.6447855876500053,1,0,stage_0_raw,[],n0__4f53cda18c2baa0c,test,0.01,0.6455976337440515
0.0,steel-plates-fault,False,0.0,BlockGuard-Greedy,0.0,1,211,1.0,0.0,0.0,0.007247043570974662,BlockGuard-Greedy-t02,0.004741595162633335,0.001123829696310668,tabm_d,0.0,guarded_development,0.0,classification,0.004741595162633335,True,211,0.001123829696310668,0.0,0.6448619551815559,1,0,stage_0_raw,[],n0__4f53cda18c2baa0c,validation,0.02,0.6459857848778665
0.0,steel-plates-fault,False,0.0,BlockGuard-Greedy,0.0,1,211,1.0,0.0,0.0,0.010734626302215111,BlockGuard-Greedy-t02,0.007253452386201852,0.0008120460940462759,tabm_d,0.0,guarded_development,0.0,classification,0.007253452386201852,True,211,0.0008120460940462759,0.0,0.6447855876500053,1,0,stage_0_raw,[],n0__4f53cda18c2baa0c,test,0.02,0.6455976337440515
