experiment,intervention_class,dataset,task,model,seed,target_kappa,remedy,input_transform,optimizer,learning_rate,first_precondition_power,first_learning_rate,invariant_initialization,function_matched_initialization,basis_relation_error,split_fingerprint,failure,rank,effective_rank,sigma_max,sigma_min_nonzero,condition_number,log_condition_number,trace_cov,logdet_nonzero_cov,max_variance,min_nonzero_variance,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_preconditioned_gradient_norm,first_weight_norm,train_seconds,canonical_rank,anchor_rows,reconstruction_errors,input_second_moment_condition,preconditioner_condition,precondition_floor
optimizer_remedy,B,diamond,regression,mlp,4,1.0,whiten_sgd,whiten,sgd,0.03,0.0,0.0,False,False,1.0756443703818641e-16,ae5eda1e4664e699,,184,184.00000000000006,1.0000000000002627,0.9999999999999146,1.000000000000348,1.511101140088738e-13,184.00000000000065,6.820100040270194e-13,1.0000000000003328,0.9999999999999618,184,179201,3,0.6085871458053589,0.03042018786072731,0.033109042793512344,0.17400357172544734,0.18153087747423857,nan,nan,11.036140441894531,2.625181366922334,184,,,,,
optimizer_remedy,B,diamond,regression,resnet,0,1.0,whiten_sgd,whiten,sgd,0.03,0.0,0.0,False,False,1.0756443703818641e-16,ae5eda1e4664e699,,184,184.00000000000006,1.0000000000002627,0.9999999999999146,1.000000000000348,1.511101140088738e-13,184.00000000000065,6.820100040270194e-13,1.0000000000003328,0.9999999999999618,184,838401,27,0.013493236154317856,0.021391380578279495,0.02245629020035267,0.14591387993730098,0.1495017262039129,nan,nan,8.968461990356445,10.719347145874053,184,,,,,
optimizer_remedy,B,diamond,regression,resnet,1,1.0,whiten_sgd,whiten,sgd,0.03,0.0,0.0,False,False,1.0756443703818641e-16,ae5eda1e4664e699,,184,184.00000000000006,1.0000000000002627,0.9999999999999146,1.000000000000348,1.511101140088738e-13,184.00000000000065,6.820100040270194e-13,1.0000000000003328,0.9999999999999618,184,838401,24,0.012880658730864525,0.021276408806443214,0.022251782938838005,0.14552123626025182,0.14881941638846818,nan,nan,9.053314208984375,10.669239445822313,184,,,,,
optimizer_remedy,B,diamond,regression,resnet,2,1.0,whiten_sgd,whiten,sgd,0.03,0.0,0.0,False,False,1.0756443703818641e-16,ae5eda1e4664e699,,184,184.00000000000006,1.0000000000002627,0.9999999999999146,1.000000000000348,1.511101140088738e-13,184.00000000000065,6.820100040270194e-13,1.0000000000003328,0.9999999999999618,184,838401,16,0.014625594019889832,0.021243426948785782,0.022777218371629715,0.14540840249117704,0.15056621395550707,nan,nan,9.168030738830566,8.601094549987465,184,,,,,
optimizer_remedy,B,diamond,regression,resnet,3,1.0,whiten_sgd,whiten,sgd,0.03,0.0,0.0,False,False,1.0756443703818641e-16,ae5eda1e4664e699,,184,184.00000000000006,1.0000000000002627,0.9999999999999146,1.000000000000348,1.511101140088738e-13,184.00000000000065,6.820100040270194e-13,1.0000000000003328,0.9999999999999618,184,838401,13,0.015536671504378319,0.021605458110570908,0.023282470181584358,0.14664218549471109,0.15222701108063585,nan,nan,9.251334190368652,6.381982744904235,184,,,,,
optimizer_remedy,B,diamond,regression,resnet,4,1.0,whiten_sgd,whiten,sgd,0.03,0.0,0.0,False,False,1.0756443703818641e-16,ae5eda1e4664e699,,184,184.00000000000006,1.0000000000002627,0.9999999999999146,1.000000000000348,1.511101140088738e-13,184.00000000000065,6.820100040270194e-13,1.0000000000003328,0.9999999999999618,184,838401,27,0.013074815273284912,0.02103046141564846,0.023532787337899208,0.1446777034901805,0.15304314561139165,nan,nan,9.026651382446289,10.956176036968827,184,,,,,
optimizer_remedy,B,diamond,regression,mlp,0,1.0,anchor_whiten_adamw,anchor_whiten,adamw,0.001,0.0,0.0,False,False,1.0756443703818641e-16,ae5eda1e4664e699,,184,183.9999999999999,1.000000000000175,0.9999999999998369,1.000000000000338,1.467706404093855e-13,184.00000000000028,2.7311486405755485e-13,1.0000000000001628,0.9999999999999679,184,179201,16,0.012725402601063251,0.019778670743107796,0.020823154598474503,0.14030584835486426,0.14396286662773505,nan,nan,10.386375427246094,5.688563558971509,184,"[20105, 29147, 14805, 8147, 23407, 30126, 2991, 14790, 13398, 7061, 7710, 22103, 6301, 3961, 11607, 28107, 26936, 12224, 25027, 3458, 12801, 29609, 1504, 4423, 26779, 12058, 24573, 16352, 3634, 16889, 29297, 12726, 876, 30279, 4638, 22478, 23199, 30046, 5169, 23786, 8494, 29160, 34348, 21635, 14718, 29734, 567, 26374, 105, 12574, 27515, 29892, 23840, 14813, 26635, 1585, 19058, 22276, 21418, 21595, 18780, 20974, 22164, 8011, 34182, 6621, 185, 31914, 25587, 19590, 13044, 21576, 12650, 33704, 31940, 10970, 32061, 9703, 25132, 22877, 14420, 5852, 25159, 1139, 14647, 22505, 7782, 32300, 6298, 12774, 24871, 13466, 7625, 2334, 11933, 10745, 33779, 16680, 30248, 9312, 2140, 23552, 6630, 6536, 23389, 15577, 15942, 2180, 25704, 30768, 675, 13736, 5965, 26942, 17275, 3878, 18468, 15106, 969, 11971, 10491, 10466, 7223, 14036, 11059, 3124, 33632, 34305, 33318, 14766, 19010, 12813, 4123, 18540, 13100, 4988, 3706, 14638, 20703, 18981, 4469, 32045, 20702, 16454, 11331, 30885, 18684, 33675, 22479, 16490, 2675, 15470, 21891, 21682, 12845, 5332, 28216, 29271, 30131, 659, 33734, 22449, 34065, 27939, 23480, 16767, 976, 17189, 9102, 12030, 33316, 17881, 12346, 18715, 25767, 31985, 34492, 84, 20160, 3751, 25521, 14828, 6541, 2875]","{'train': 6.910069156171958e-15, 'val': 7.003869423564301e-15, 'test': 6.960891193537829e-15}",,,
optimizer_remedy,B,diamond,regression,mlp,1,1.0,anchor_whiten_adamw,anchor_whiten,adamw,0.001,0.0,0.0,False,False,1.0756443703818641e-16,ae5eda1e4664e699,,184,183.9999999999999,1.000000000000175,0.9999999999998369,1.000000000000338,1.467706404093855e-13,184.00000000000028,2.7311486405755485e-13,1.0000000000001628,0.9999999999999679,184,179201,9,0.01469783578068018,0.019412290304899216,0.02085227333009243,0.13900024717762793,0.1440634804550207,nan,nan,9.931840896606445,4.051148382015526,184,"[20105, 29147, 14805, 8147, 23407, 30126, 2991, 14790, 13398, 7061, 7710, 22103, 6301, 3961, 11607, 28107, 26936, 12224, 25027, 3458, 12801, 29609, 1504, 4423, 26779, 12058, 24573, 16352, 3634, 16889, 29297, 12726, 876, 30279, 4638, 22478, 23199, 30046, 5169, 23786, 8494, 29160, 34348, 21635, 14718, 29734, 567, 26374, 105, 12574, 27515, 29892, 23840, 14813, 26635, 1585, 19058, 22276, 21418, 21595, 18780, 20974, 22164, 8011, 34182, 6621, 185, 31914, 25587, 19590, 13044, 21576, 12650, 33704, 31940, 10970, 32061, 9703, 25132, 22877, 14420, 5852, 25159, 1139, 14647, 22505, 7782, 32300, 6298, 12774, 24871, 13466, 7625, 2334, 11933, 10745, 33779, 16680, 30248, 9312, 2140, 23552, 6630, 6536, 23389, 15577, 15942, 2180, 25704, 30768, 675, 13736, 5965, 26942, 17275, 3878, 18468, 15106, 969, 11971, 10491, 10466, 7223, 14036, 11059, 3124, 33632, 34305, 33318, 14766, 19010, 12813, 4123, 18540, 13100, 4988, 3706, 14638, 20703, 18981, 4469, 32045, 20702, 16454, 11331, 30885, 18684, 33675, 22479, 16490, 2675, 15470, 21891, 21682, 12845, 5332, 28216, 29271, 30131, 659, 33734, 22449, 34065, 27939, 23480, 16767, 976, 17189, 9102, 12030, 33316, 17881, 12346, 18715, 25767, 31985, 34492, 84, 20160, 3751, 25521, 14828, 6541, 2875]","{'train': 6.910069156171958e-15, 'val': 7.003869423564301e-15, 'test': 6.960891193537829e-15}",,,
optimizer_remedy,B,diamond,regression,mlp,2,1.0,anchor_whiten_adamw,anchor_whiten,adamw,0.001,0.0,0.0,False,False,1.0756443703818641e-16,ae5eda1e4664e699,,184,183.9999999999999,1.000000000000175,0.9999999999998369,1.000000000000338,1.467706404093855e-13,184.00000000000028,2.7311486405755485e-13,1.0000000000001628,0.9999999999999679,184,179201,19,0.012080426327884197,0.019178293645381927,0.02064170129597187,0.1381599552193693,0.14333423833272896,nan,nan,10.51633071899414,6.506093486910686,184,"[20105, 29147, 14805, 8147, 23407, 30126, 2991, 14790, 13398, 7061, 7710, 22103, 6301, 3961, 11607, 28107, 26936, 12224, 25027, 3458, 12801, 29609, 1504, 4423, 26779, 12058, 24573, 16352, 3634, 16889, 29297, 12726, 876, 30279, 4638, 22478, 23199, 30046, 5169, 23786, 8494, 29160, 34348, 21635, 14718, 29734, 567, 26374, 105, 12574, 27515, 29892, 23840, 14813, 26635, 1585, 19058, 22276, 21418, 21595, 18780, 20974, 22164, 8011, 34182, 6621, 185, 31914, 25587, 19590, 13044, 21576, 12650, 33704, 31940, 10970, 32061, 9703, 25132, 22877, 14420, 5852, 25159, 1139, 14647, 22505, 7782, 32300, 6298, 12774, 24871, 13466, 7625, 2334, 11933, 10745, 33779, 16680, 30248, 9312, 2140, 23552, 6630, 6536, 23389, 15577, 15942, 2180, 25704, 30768, 675, 13736, 5965, 26942, 17275, 3878, 18468, 15106, 969, 11971, 10491, 10466, 7223, 14036, 11059, 3124, 33632, 34305, 33318, 14766, 19010, 12813, 4123, 18540, 13100, 4988, 3706, 14638, 20703, 18981, 4469, 32045, 20702, 16454, 11331, 30885, 18684, 33675, 22479, 16490, 2675, 15470, 21891, 21682, 12845, 5332, 28216, 29271, 30131, 659, 33734, 22449, 34065, 27939, 23480, 16767, 976, 17189, 9102, 12030, 33316, 17881, 12346, 18715, 25767, 31985, 34492, 84, 20160, 3751, 25521, 14828, 6541, 2875]","{'train': 6.910069156171958e-15, 'val': 7.003869423564301e-15, 'test': 6.960891193537829e-15}",,,
optimizer_remedy,B,diamond,regression,mlp,3,1.0,anchor_whiten_adamw,anchor_whiten,adamw,0.001,0.0,0.0,False,False,1.0756443703818641e-16,ae5eda1e4664e699,,184,183.9999999999999,1.000000000000175,0.9999999999998369,1.000000000000338,1.467706404093855e-13,184.00000000000028,2.7311486405755485e-13,1.0000000000001628,0.9999999999999679,184,179201,14,0.013178872875869274,0.01956513710319996,0.020637616515159607,0.13954639829861204,0.14332005606452114,nan,nan,10.279623031616211,5.867800174979493,184,"[20105, 29147, 14805, 8147, 23407, 30126, 2991, 14790, 13398, 7061, 7710, 22103, 6301, 3961, 11607, 28107, 26936, 12224, 25027, 3458, 12801, 29609, 1504, 4423, 26779, 12058, 24573, 16352, 3634, 16889, 29297, 12726, 876, 30279, 4638, 22478, 23199, 30046, 5169, 23786, 8494, 29160, 34348, 21635, 14718, 29734, 567, 26374, 105, 12574, 27515, 29892, 23840, 14813, 26635, 1585, 19058, 22276, 21418, 21595, 18780, 20974, 22164, 8011, 34182, 6621, 185, 31914, 25587, 19590, 13044, 21576, 12650, 33704, 31940, 10970, 32061, 9703, 25132, 22877, 14420, 5852, 25159, 1139, 14647, 22505, 7782, 32300, 6298, 12774, 24871, 13466, 7625, 2334, 11933, 10745, 33779, 16680, 30248, 9312, 2140, 23552, 6630, 6536, 23389, 15577, 15942, 2180, 25704, 30768, 675, 13736, 5965, 26942, 17275, 3878, 18468, 15106, 969, 11971, 10491, 10466, 7223, 14036, 11059, 3124, 33632, 34305, 33318, 14766, 19010, 12813, 4123, 18540, 13100, 4988, 3706, 14638, 20703, 18981, 4469, 32045, 20702, 16454, 11331, 30885, 18684, 33675, 22479, 16490, 2675, 15470, 21891, 21682, 12845, 5332, 28216, 29271, 30131, 659, 33734, 22449, 34065, 27939, 23480, 16767, 976, 17189, 9102, 12030, 33316, 17881, 12346, 18715, 25767, 31985, 34492, 84, 20160, 3751, 25521, 14828, 6541, 2875]","{'train': 6.910069156171958e-15, 'val': 7.003869423564301e-15, 'test': 6.960891193537829e-15}",,,
optimizer_remedy,B,diamond,regression,mlp,4,1.0,anchor_whiten_adamw,anchor_whiten,adamw,0.001,0.0,0.0,False,False,1.0756443703818641e-16,ae5eda1e4664e699,,184,183.9999999999999,1.000000000000175,0.9999999999998369,1.000000000000338,1.467706404093855e-13,184.00000000000028,2.7311486405755485e-13,1.0000000000001628,0.9999999999999679,184,179201,18,0.012462802231311798,0.019479714334011078,0.020680442452430725,0.13924143493381624,0.14346868742462782,nan,nan,10.595354080200195,7.263991428073496,184,"[20105, 29147, 14805, 8147, 23407, 30126, 2991, 14790, 13398, 7061, 7710, 22103, 6301, 3961, 11607, 28107, 26936, 12224, 25027, 3458, 12801, 29609, 1504, 4423, 26779, 12058, 24573, 16352, 3634, 16889, 29297, 12726, 876, 30279, 4638, 22478, 23199, 30046, 5169, 23786, 8494, 29160, 34348, 21635, 14718, 29734, 567, 26374, 105, 12574, 27515, 29892, 23840, 14813, 26635, 1585, 19058, 22276, 21418, 21595, 18780, 20974, 22164, 8011, 34182, 6621, 185, 31914, 25587, 19590, 13044, 21576, 12650, 33704, 31940, 10970, 32061, 9703, 25132, 22877, 14420, 5852, 25159, 1139, 14647, 22505, 7782, 32300, 6298, 12774, 24871, 13466, 7625, 2334, 11933, 10745, 33779, 16680, 30248, 9312, 2140, 23552, 6630, 6536, 23389, 15577, 15942, 2180, 25704, 30768, 675, 13736, 5965, 26942, 17275, 3878, 18468, 15106, 969, 11971, 10491, 10466, 7223, 14036, 11059, 3124, 33632, 34305, 33318, 14766, 19010, 12813, 4123, 18540, 13100, 4988, 3706, 14638, 20703, 18981, 4469, 32045, 20702, 16454, 11331, 30885, 18684, 33675, 22479, 16490, 2675, 15470, 21891, 21682, 12845, 5332, 28216, 29271, 30131, 659, 33734, 22449, 34065, 27939, 23480, 16767, 976, 17189, 9102, 12030, 33316, 17881, 12346, 18715, 25767, 31985, 34492, 84, 20160, 3751, 25521, 14828, 6541, 2875]","{'train': 6.910069156171958e-15, 'val': 7.003869423564301e-15, 'test': 6.960891193537829e-15}",,,
optimizer_remedy,B,diamond,regression,resnet,0,1.0,anchor_whiten_adamw,anchor_whiten,adamw,0.001,0.0,0.0,False,False,1.0756443703818641e-16,ae5eda1e4664e699,,184,183.9999999999999,1.000000000000175,0.9999999999998369,1.000000000000338,1.467706404093855e-13,184.00000000000028,2.7311486405755485e-13,1.0000000000001628,0.9999999999999679,184,838401,11,0.011450111865997314,0.020977256819605827,0.0225940253585577,0.1444945827566544,0.14995951317161893,nan,nan,9.863561630249023,6.161495788022876,184,"[20105, 29147, 14805, 8147, 23407, 30126, 2991, 14790, 13398, 7061, 7710, 22103, 6301, 3961, 11607, 28107, 26936, 12224, 25027, 3458, 12801, 29609, 1504, 4423, 26779, 12058, 24573, 16352, 3634, 16889, 29297, 12726, 876, 30279, 4638, 22478, 23199, 30046, 5169, 23786, 8494, 29160, 34348, 21635, 14718, 29734, 567, 26374, 105, 12574, 27515, 29892, 23840, 14813, 26635, 1585, 19058, 22276, 21418, 21595, 18780, 20974, 22164, 8011, 34182, 6621, 185, 31914, 25587, 19590, 13044, 21576, 12650, 33704, 31940, 10970, 32061, 9703, 25132, 22877, 14420, 5852, 25159, 1139, 14647, 22505, 7782, 32300, 6298, 12774, 24871, 13466, 7625, 2334, 11933, 10745, 33779, 16680, 30248, 9312, 2140, 23552, 6630, 6536, 23389, 15577, 15942, 2180, 25704, 30768, 675, 13736, 5965, 26942, 17275, 3878, 18468, 15106, 969, 11971, 10491, 10466, 7223, 14036, 11059, 3124, 33632, 34305, 33318, 14766, 19010, 12813, 4123, 18540, 13100, 4988, 3706, 14638, 20703, 18981, 4469, 32045, 20702, 16454, 11331, 30885, 18684, 33675, 22479, 16490, 2675, 15470, 21891, 21682, 12845, 5332, 28216, 29271, 30131, 659, 33734, 22449, 34065, 27939, 23480, 16767, 976, 17189, 9102, 12030, 33316, 17881, 12346, 18715, 25767, 31985, 34492, 84, 20160, 3751, 25521, 14828, 6541, 2875]","{'train': 6.910069156171958e-15, 'val': 7.003869423564301e-15, 'test': 6.960891193537829e-15}",,,
optimizer_remedy,B,diamond,regression,resnet,1,1.0,anchor_whiten_adamw,anchor_whiten,adamw,0.001,0.0,0.0,False,False,1.0756443703818641e-16,ae5eda1e4664e699,,184,183.9999999999999,1.000000000000175,0.9999999999998369,1.000000000000338,1.467706404093855e-13,184.00000000000028,2.7311486405755485e-13,1.0000000000001628,0.9999999999999679,184,838401,10,0.012081450782716274,0.020781205967068672,0.021835805848240852,0.14381777340162571,0.1474218385934103,nan,nan,9.831564903259277,6.521429497981444,184,"[20105, 29147, 14805, 8147, 23407, 30126, 2991, 14790, 13398, 7061, 7710, 22103, 6301, 3961, 11607, 28107, 26936, 12224, 25027, 3458, 12801, 29609, 1504, 4423, 26779, 12058, 24573, 16352, 3634, 16889, 29297, 12726, 876, 30279, 4638, 22478, 23199, 30046, 5169, 23786, 8494, 29160, 34348, 21635, 14718, 29734, 567, 26374, 105, 12574, 27515, 29892, 23840, 14813, 26635, 1585, 19058, 22276, 21418, 21595, 18780, 20974, 22164, 8011, 34182, 6621, 185, 31914, 25587, 19590, 13044, 21576, 12650, 33704, 31940, 10970, 32061, 9703, 25132, 22877, 14420, 5852, 25159, 1139, 14647, 22505, 7782, 32300, 6298, 12774, 24871, 13466, 7625, 2334, 11933, 10745, 33779, 16680, 30248, 9312, 2140, 23552, 6630, 6536, 23389, 15577, 15942, 2180, 25704, 30768, 675, 13736, 5965, 26942, 17275, 3878, 18468, 15106, 969, 11971, 10491, 10466, 7223, 14036, 11059, 3124, 33632, 34305, 33318, 14766, 19010, 12813, 4123, 18540, 13100, 4988, 3706, 14638, 20703, 18981, 4469, 32045, 20702, 16454, 11331, 30885, 18684, 33675, 22479, 16490, 2675, 15470, 21891, 21682, 12845, 5332, 28216, 29271, 30131, 659, 33734, 22449, 34065, 27939, 23480, 16767, 976, 17189, 9102, 12030, 33316, 17881, 12346, 18715, 25767, 31985, 34492, 84, 20160, 3751, 25521, 14828, 6541, 2875]","{'train': 6.910069156171958e-15, 'val': 7.003869423564301e-15, 'test': 6.960891193537829e-15}",,,
optimizer_remedy,B,diamond,regression,resnet,2,1.0,anchor_whiten_adamw,anchor_whiten,adamw,0.001,0.0,0.0,False,False,1.0756443703818641e-16,ae5eda1e4664e699,,184,183.9999999999999,1.000000000000175,0.9999999999998369,1.000000000000338,1.467706404093855e-13,184.00000000000028,2.7311486405755485e-13,1.0000000000001628,0.9999999999999679,184,838401,12,0.010640040971338749,0.020919907838106155,0.023203415796160698,0.14429692296829888,0.15196835564609934,nan,nan,9.925850868225098,6.622536474838853,184,"[20105, 29147, 14805, 8147, 23407, 30126, 2991, 14790, 13398, 7061, 7710, 22103, 6301, 3961, 11607, 28107, 26936, 12224, 25027, 3458, 12801, 29609, 1504, 4423, 26779, 12058, 24573, 16352, 3634, 16889, 29297, 12726, 876, 30279, 4638, 22478, 23199, 30046, 5169, 23786, 8494, 29160, 34348, 21635, 14718, 29734, 567, 26374, 105, 12574, 27515, 29892, 23840, 14813, 26635, 1585, 19058, 22276, 21418, 21595, 18780, 20974, 22164, 8011, 34182, 6621, 185, 31914, 25587, 19590, 13044, 21576, 12650, 33704, 31940, 10970, 32061, 9703, 25132, 22877, 14420, 5852, 25159, 1139, 14647, 22505, 7782, 32300, 6298, 12774, 24871, 13466, 7625, 2334, 11933, 10745, 33779, 16680, 30248, 9312, 2140, 23552, 6630, 6536, 23389, 15577, 15942, 2180, 25704, 30768, 675, 13736, 5965, 26942, 17275, 3878, 18468, 15106, 969, 11971, 10491, 10466, 7223, 14036, 11059, 3124, 33632, 34305, 33318, 14766, 19010, 12813, 4123, 18540, 13100, 4988, 3706, 14638, 20703, 18981, 4469, 32045, 20702, 16454, 11331, 30885, 18684, 33675, 22479, 16490, 2675, 15470, 21891, 21682, 12845, 5332, 28216, 29271, 30131, 659, 33734, 22449, 34065, 27939, 23480, 16767, 976, 17189, 9102, 12030, 33316, 17881, 12346, 18715, 25767, 31985, 34492, 84, 20160, 3751, 25521, 14828, 6541, 2875]","{'train': 6.910069156171958e-15, 'val': 7.003869423564301e-15, 'test': 6.960891193537829e-15}",,,
