panel,dataset,task_type,source_episode_index,kl_to_fixed,tv_to_fixed,max_competence_weight,tail_gain
small_panel,house,regression,644,2.59437740654864,0.8992752029998856,0.9582381362235864,248.49673663787343
small_panel,house,regression,645,1.9676223633462582,0.7932317408588816,0.7701863910766976,2.9250875790843205
small_panel,house,regression,646,0.9270004023129407,0.5297221262874752,0.43504182525317986,11.190223371724358
small_panel,house,regression,647,1.6434088551387764,0.759056303300868,0.6170398121849806,0.07496112992256032
small_panel,house,regression,648,1.9301288088475737,0.7322586247478584,0.7802057492658822,3.2239892273077753
small_panel,house,regression,649,2.681919567799748,0.9169947575977586,0.9759576908214596,59.990273415918296
small_panel,house,regression,650,1.2626603222224049,0.5505867042309526,0.6095496374546533,2.5767926672585038
small_panel,house,regression,651,1.6881944722248237,0.6614799217443442,0.6935194910072834,1.3998837335248284
small_panel,house,regression,652,2.6978224850982304,0.9189852450008461,0.9779481782245469,-0.33944856333747087
small_panel,house,regression,653,2.5129159345805996,0.8832581868042506,0.9422211200279513,2.9971532541638775
small_panel,house,regression,654,1.041582641007106,0.5040855256374749,0.48910759972700346,0.893701968806706
small_panel,house,regression,655,1.586744401725429,0.6624232786112592,0.6645490067859693,10.009983770127937
small_panel,house,regression,656,1.9122245233744755,0.760085520470416,0.8190484536941167,1.1862991767762177
small_panel,house,regression,657,1.8014267740852639,0.819030569699089,0.5891851192934762,-3.1794008079654015
small_panel,house,regression,658,1.3349323634467802,0.6875769395930065,0.5370040690972224,-0.6154058378473861
small_panel,house,regression,659,1.2027811588720014,0.5973347306603671,0.5057073135755353,1.8665595765666607
small_panel,house,regression,660,2.4823981912900916,0.8709187831284193,0.9298817163521202,-0.06803700973319016
small_panel,house,regression,661,1.511445219299115,0.6033283664574639,0.6622912996811647,3.263708007043694
small_panel,house,regression,662,2.638396643922742,0.904959037407731,0.9639219706314318,5.357402519715215
small_panel,house,regression,663,2.8229666794507526,0.9402109499756307,0.9991738831993315,15.518824182209979
small_panel,house,regression,664,2.8301248001958754,0.9409784687935459,0.9999414020172467,8.33407299985082
small_panel,house,regression,665,1.9748024015802315,0.7486388013485694,0.8076017345722702,1.2501825150777517
small_panel,house,regression,666,1.9348781640271466,0.8451144952392521,0.5879170943759967,3.687696883085265
small_panel,house,regression,667,1.949800653869362,0.7152231727862218,0.7741861060099227,0.713272622487394
small_panel,house,regression,668,0.8082618869152447,0.5988092484456646,0.5107555948070905,0.79819790369217
small_panel,house,regression,669,0.9654408303654185,0.5218123722064814,0.4555483647363215,-0.3375465330752032
small_panel,house,regression,670,1.8176386988086524,0.7795853356860171,0.7821252330373943,-1.3392342906959742
small_panel,house,regression,671,1.485012160683325,0.6203835551399688,0.6101922960748103,1.3986169216291922
small_panel,house,regression,672,1.1976627299576168,0.6603055955061741,0.47707056016028004,1.6209445169642152
small_panel,house,regression,673,2.809492554484254,0.9382954294148895,0.9972583626385904,10.702559183459346
small_panel,house,regression,674,1.3955513456475397,0.5855665015666064,0.6404204539395826,-0.5516934433242824
small_panel,house,regression,675,2.676846527221921,0.9187250965922198,0.9776880298159205,8.713578505842804
small_panel,house,regression,676,2.466861158498115,0.8700191354782663,0.8944754314182211,0.9014863257232713
small_panel,house,regression,677,1.164833846581264,0.6517072686710217,0.4911743762797675,15.114378237124939
small_panel,house,regression,678,2.2829110571555282,0.8195623676634051,0.8785253008871058,181.43522031965097
small_panel,house,regression,679,2.777752873664147,0.9339740890257979,0.9929370222494988,1.518838673498406
small_panel,house,regression,680,2.6285467291575455,0.9114126117432151,0.9703755449669159,1.000313802145672
small_panel,house,regression,681,2.5145401239160505,0.8829768266499894,0.9419397598736903,26.743123604411746
small_panel,house,regression,682,2.71267881253472,0.9228249042747015,0.9817878374984023,1.7891697719422215
small_panel,house,regression,683,1.8835889954802263,0.7477180215694939,0.8066809547931949,1.7722026381289568
small_panel,house,regression,684,1.0583227841781824,0.5575470683318842,0.47141784577348644,-0.1968604023555125
small_panel,house,regression,685,1.7578930389327478,0.775248000547512,0.6179030113790448,30.87696296790729
small_panel,house,regression,686,1.8189524423994887,0.7032504936114564,0.7622134268351572,1.5056611706817078
small_panel,house,regression,687,1.4684863389649356,0.7679029705376509,0.6316735705156146,1.0334601888999604
small_panel,house,regression,688,1.1914123841812856,0.6706136256185325,0.5826064439939431,0.44654414975591195
small_panel,house,regression,689,2.181988665239502,0.812866190529818,0.8718291237535188,3.1888651186200443
small_panel,house,regression,690,2.6755375146097706,0.9150371183186239,0.9740000515423247,7.889410116415234
small_panel,house,regression,691,1.1453656161809147,0.6912190580779843,0.702267640387167,5.269841592294456
small_panel,house,regression,692,2.1657585297133397,0.8578149981440983,0.8268487971469759,-4.263231445009568
small_panel,house,regression,693,2.4171087087804555,0.86151623982525,0.9204791730489509,0.5935532467239462
small_panel,house,regression,694,1.8386618653732107,0.691368636256908,0.7245602235084115,2.826775753835184
small_panel,house,regression,695,2.58350586987339,0.8986156425073759,0.9575785757310769,1.5021295167085018
small_panel,house,regression,696,2.1084147242155726,0.7774185984960453,0.7946815136834958,0.5048016257130294
small_panel,house,regression,697,2.4786425967022727,0.8731919488158151,0.9321548820395159,4.872450757529652
small_panel,house,regression,698,2.6372147481083514,0.9086432675181918,0.9676062007418925,1.8592434789156291
small_panel,house,regression,699,1.7969702636732412,0.7584981480701103,0.6879101161374244,-0.4685664693508551
small_panel,house,regression,700,2.4415941696376673,0.8680048023318292,0.92696773555553,-0.11586517899041482
small_panel,house,regression,701,2.000108472233936,0.7268340306977388,0.7857969639214397,2.6132578449536004
small_panel,house,regression,702,1.5730734013795422,0.6370852970871588,0.6960482303108596,1.311627945286622
small_panel,house,regression,703,2.8237434220315416,0.940313419118088,0.9992763523417889,1.883029752520632
small_panel,house,regression,704,2.119287545516693,0.7737426542391,0.8327055874628009,4.027284741151557
small_panel,house,regression,705,1.8981234233482487,0.6992954704615749,0.7582584036852758,15.458337431910255
small_panel,house,regression,706,1.6240781099042638,0.7483424947960151,0.5939017995124933,63.404298125949964
small_panel,house,regression,707,1.3940475589323222,0.6907965020100287,0.5075076003156417,-0.29604110242102255
small_panel,house,regression,708,2.6817599076542544,0.9148788669229464,0.9738418001466473,0.6369567607665552
small_panel,house,regression,709,1.806318433349709,0.6964575338854012,0.7269733649633074,0.8907406351307872
small_panel,house,regression,710,1.361834651061829,0.7455413706748092,0.994079029875035,7.647539284390502
small_panel,house,regression,711,1.2263327262634154,0.6078015139957655,0.38603126756522266,2.0629258291222845
small_panel,house,regression,712,1.511770161884012,0.7248849828053137,0.564846392703013,0.10788325123006759
small_panel,house,regression,713,2.140377198944949,0.7777149842052877,0.8366779174289886,0.25435261526623076
small_panel,house,regression,714,2.6097922169390375,0.9021182824243357,0.9610812156480365,0.7414513151664357
small_panel,house,regression,715,2.260671721076404,0.8293052569951405,0.8882681902188413,4.339320696426683
small_panel,house,regression,716,2.649859678689062,0.9118805868687677,0.9708435200924685,0.594629192638882
small_panel,house,regression,717,1.7135484913620898,0.6837207774729627,0.6859544838634555,1.7804266905230302
small_panel,house,regression,718,1.5038503655991622,0.777163091131789,0.6808624763679854,-0.8429565928111451
small_panel,house,regression,719,1.9459188680353066,0.7781595551267879,0.7168567582257754,1.701988021735338
small_panel,black-friday,regression,720,0.47677921065643625,0.3945357074034134,0.3107351744841022,-0.04418884732838002
small_panel,black-friday,regression,721,0.4578156786296942,0.3288786948170874,0.3225005139400409,0.13717121468512072
small_panel,black-friday,regression,722,0.6558075912885103,0.3683276076299641,0.3783724178910133,-0.2485454256787305
small_panel,black-friday,regression,723,0.28362612959141237,0.27835962412411785,0.2543530767410976,0.08644833731345658
small_panel,black-friday,regression,724,0.41355312695160873,0.3937327466534456,0.4958403949517294,-1.7708804917309227
small_panel,black-friday,regression,725,0.5417111046183459,0.43222966172775157,0.3347209375141475,0.016187944765337026
small_panel,black-friday,regression,726,1.2988849154656121,0.6612499491861169,0.5646743343248369,-0.04571987612246886
small_panel,black-friday,regression,727,0.6012139338534014,0.4435908552130622,0.2867152299596065,-0.16461174058018768
small_panel,black-friday,regression,728,0.326852529972008,0.3505329022524573,0.2685606422318976,0.09041673925904714
small_panel,black-friday,regression,729,0.31374654627777177,0.3189608459162391,0.37201513499708305,-0.1411973689213033
small_panel,black-friday,regression,730,0.7194043304355466,0.5002643698083336,0.4173749917610245,0.12338278883953091
small_panel,black-friday,regression,731,0.4785316130563958,0.42453246815564866,0.3299460637940168,-0.09951403013151827
small_panel,black-friday,regression,732,0.372389069705912,0.37071583082316817,0.3502502472597778,-0.1067070920680755
small_panel,black-friday,regression,733,0.6831728465374297,0.4168395534102189,0.4436058308412186,-0.06515322002050494
small_panel,black-friday,regression,734,0.6265546445918383,0.4165930968569625,0.3859521343004535,0.05867124986864436
small_panel,black-friday,regression,735,0.26750778757035804,0.2855293399643884,0.3328031932301604,0.044423556379159734
small_panel,black-friday,regression,736,0.5664795098612463,0.4300031367901721,0.31798850218012215,-0.07828215143031114
small_panel,black-friday,regression,737,0.6785477679725126,0.4982248225329164,0.314292108320426,-0.17237898122069284
small_panel,black-friday,regression,738,1.191640411346067,0.6295987212382556,0.5433502096476396,-0.27639940240550365
small_panel,black-friday,regression,739,0.6683399667701413,0.5024960607891515,0.5088134621850804,-0.20353535161593772
small_panel,black-friday,regression,740,0.7982968973661806,0.4145510409813351,0.41615268886276924,-0.17729771053672394
small_panel,black-friday,regression,741,0.9535818269948965,0.5927829893383543,0.38980796454229183,-0.0020686599736214895
small_panel,black-friday,regression,742,0.4104911513222222,0.37301244588300336,0.31134968315449724,0.015694693537196436
small_panel,black-friday,regression,743,0.6297715548934415,0.517300546551263,0.6439979570189731,-0.03338203257257888
small_panel,black-friday,regression,744,1.3853929149096453,0.6219650148094868,0.6247095725629243,0.003576622334664936
small_panel,black-friday,regression,745,0.5480504666402423,0.3740300270216559,0.37504588437341635,0.06081410027428458
small_panel,black-friday,regression,746,0.7425922035782199,0.5254159523255297,0.4823732294288631,-0.8115878105302414
small_panel,black-friday,regression,747,0.9102806706876456,0.5647038304363139,0.45399518986872406,-0.1377619147632072
small_panel,black-friday,regression,748,0.39400187712370205,0.36142818661828646,0.5646773248717547,-0.15482132072622212
small_panel,black-friday,regression,749,0.31255328102989877,0.32130865543575793,0.31304337283152445,-0.03745799287531382
small_panel,black-friday,regression,750,0.8691209013577998,0.538395050421164,0.3530504503627242,-0.17226174137157013
small_panel,black-friday,regression,751,0.5219809801931293,0.42838605070122016,0.2685601808953154,-0.4017458610859972
small_panel,black-friday,regression,752,0.4332229255496367,0.3740871240252219,0.3035669749278544,0.05731310957403224
small_panel,black-friday,regression,753,0.6349139749120739,0.5122395331307676,0.5070945204693126,-0.09645180104544115
small_panel,black-friday,regression,754,0.3472822619661273,0.32116077655446074,0.4821242834499496,-0.023908714295522326
small_panel,black-friday,regression,755,0.42865020277895166,0.4230109239585335,0.4141151932713326,-0.10189935929899274
small_panel,black-friday,regression,756,0.5539181897413072,0.39792236793501096,0.3295129306372171,-0.017273221389773497
small_panel,black-friday,regression,757,0.4442245507219434,0.3742457005234028,0.3188842802921344,-0.011077473118542347
small_panel,black-friday,regression,758,0.7054644381766824,0.4767418415562047,0.3443853170476261,-0.2140413995401551
small_panel,black-friday,regression,759,0.3556424882743926,0.35936949747033425,0.5498773342846732,-0.10377108128279833
small_panel,black-friday,regression,760,0.4570699332415193,0.37416597102933,0.2835406324674795,-0.15979556953074958
small_panel,black-friday,regression,761,0.5844372336146699,0.48823428054875573,0.39722910854302507,0.17981614484852848
small_panel,black-friday,regression,762,0.831271933114253,0.508841111533164,0.33980137877868016,-0.277972103073699
small_panel,black-friday,regression,763,0.9470709642008821,0.48962782130187843,0.4337085056764172,-0.006101622315696886
small_panel,black-friday,regression,764,0.94728379002526,0.5302649733591552,0.49644671127514034,-0.4653137539297578
small_panel,black-friday,regression,765,1.2590606460832772,0.7241032952698901,0.972640954470116,-1.376667520645284
small_panel,black-friday,regression,766,0.42388329320209495,0.29214411174538985,0.25797379403334064,0.07098541197674324
small_panel,black-friday,regression,767,0.40851550693758315,0.3574095266331739,0.24854026649836636,-0.0743849100852616
small_panel,black-friday,regression,768,0.4766915642926735,0.4221630624985805,0.3708385831060283,-0.1646446398258692
small_panel,black-friday,regression,769,0.4502244284577238,0.3609028722650953,0.3092220207724039,0.05368659012050436
small_panel,black-friday,regression,770,0.37463492748739435,0.3822389883561701,0.4983216279810678,-0.049882812143297706
small_panel,black-friday,regression,771,0.689065973886906,0.5194161752779395,0.4779094688401653,-0.7610269684613655
small_panel,black-friday,regression,772,0.6222646399243061,0.42639496482252504,0.32456265103544424,-0.0341188560186656
small_panel,black-friday,regression,773,0.6065523240471923,0.5117571968659982,0.7315831588957865,-0.6462142516649232
small_panel,black-friday,regression,774,0.6656089182995681,0.43263244807410334,0.4367876594464233,-0.3878888916374956
small_panel,black-friday,regression,775,0.7237406342533066,0.4708511811738906,0.3315189995859697,-0.04923743958395388
small_panel,black-friday,regression,776,0.6255186187595383,0.48131760717508043,0.3864538719466802,0.07805098829958679
small_panel,black-friday,regression,777,0.6878439786395121,0.415525121665628,0.4076049985422491,-0.09833112933399724
small_panel,black-friday,regression,778,1.293284909450879,0.6331441366334712,0.5320917581678911,-0.15582759552854775
small_panel,black-friday,regression,779,0.5533255200061342,0.4511513567830009,0.5436040457293,-0.28514595330955617
small_panel,black-friday,regression,780,0.5430279824270391,0.37148973794601203,0.32516399882898633,-0.40277390014570225
small_panel,black-friday,regression,781,0.3869948775865355,0.30311027482460506,0.30518135167244714,-0.08415022792135751
small_panel,black-friday,regression,782,0.7471418477325851,0.47015263473379065,0.4930117926161962,0.044550123791701424
small_panel,black-friday,regression,783,0.4024760928482629,0.3547781736002167,0.4572479891768027,-0.7101070051684957
small_panel,black-friday,regression,784,1.073219888636984,0.5793683530356882,0.5489674364242033,-0.11543742070495444
small_panel,black-friday,regression,785,0.496101345362411,0.4235777703381209,0.3100708819694206,-0.16902500543371168
small_panel,black-friday,regression,786,0.8510595130717319,0.4953423434730755,0.5071238434421398,-0.03768009280026341
small_panel,black-friday,regression,787,0.39042697589148256,0.3108206041420717,0.30291313502703004,-0.10912058674333247
small_panel,black-friday,regression,788,0.49305939763355827,0.3634708204897973,0.35824038572803124,-0.3516373424227539
small_panel,black-friday,regression,789,0.7871018982519156,0.4926478746034676,0.5810443068682064,-0.41219347619855506
small_panel,black-friday,regression,790,0.49186872586808295,0.4284101607540959,0.42915335762084106,0.1354009365540194
small_panel,black-friday,regression,791,0.9774292658908987,0.5497398196748672,0.5078369148056776,-0.45229489852322624
small_panel,black-friday,regression,792,0.6791690335724978,0.4476878774052944,0.39250338261321416,-0.22898254351823866
small_panel,black-friday,regression,793,0.535793380654042,0.36182702163943303,0.27201930697295934,-0.151755073843161
small_panel,black-friday,regression,794,0.4782062483817413,0.4447636278316112,0.5481646837810527,-0.41860524277335687
small_panel,black-friday,regression,795,0.2993945646124631,0.29772492526457595,0.2533010326265085,-0.00454498336919773
small_panel,black-friday,regression,796,0.369340064812403,0.3665244050361471,0.42407633074840356,-0.22260757906541784
small_panel,black-friday,regression,797,0.8602301789159648,0.515444067730423,0.4742879318653206,0.040610554464860726
small_panel,black-friday,regression,798,0.696139552567743,0.5204163313107636,0.7401153381304131,-0.444270306531255
small_panel,black-friday,regression,799,0.7481596851087933,0.5560107753874488,0.35127285207007763,-0.22153225352259254
small_panel,black-friday,regression,800,0.3932841702354853,0.3948191053113291,0.5386104876540795,-0.9363485388162678
small_panel,black-friday,regression,801,0.3652268790675415,0.37232523043296506,0.27288092605142017,-0.14837670427403804
small_panel,black-friday,regression,802,0.8246990499065456,0.5158571543413596,0.45457500169377313,0.03543692069653037
small_panel,black-friday,regression,803,0.6599541427802589,0.4177296411510079,0.3832281939585846,-0.0954050555668009
small_panel,black-friday,regression,804,0.699192425505945,0.4896626893765236,0.33615180991604215,-0.008610125712696703
small_panel,black-friday,regression,805,0.48361141948797476,0.4641597448266954,0.486097112505212,-0.019626059675160068
small_panel,black-friday,regression,806,0.4381310074871062,0.359928968366558,0.25773622399795837,-0.03827938054905067
small_panel,black-friday,regression,807,0.7047740847889508,0.44721348871435973,0.4468894437038145,0.16393350478912305
small_panel,black-friday,regression,808,0.8031843058494601,0.5076997921249919,0.36672623821646194,0.08942762021987027
small_panel,black-friday,regression,809,0.235890997836035,0.2883762446684259,0.33958437074636616,0.09836423456068033
small_panel,black-friday,regression,810,0.7711870135918626,0.567047912369479,0.5449262992721965,-0.29737010742082237
small_panel,black-friday,regression,811,0.7056649231502042,0.42718728867467337,0.4376637698936956,0.14143562144808675
small_panel,black-friday,regression,812,0.5306791637960768,0.35576354439834995,0.2858769908631256,0.007657949595324176
small_panel,black-friday,regression,813,0.6220614076684309,0.4584821295500292,0.31115880874863955,-0.04510941102894783
small_panel,black-friday,regression,814,0.7030197867590257,0.44312708992242683,0.4085926464922718,0.10962177984828347
small_panel,black-friday,regression,815,0.49890441496751436,0.3517105798595683,0.2978710409742693,-0.06399649227735615
small_panel,black-friday,regression,816,0.7656417625337097,0.4647917355724754,0.38779388642665524,0.15336443314345827
small_panel,black-friday,regression,817,0.6048754072503042,0.43663748307563777,0.3168014929254639,0.30055127206918897
small_panel,black-friday,regression,818,0.7455642367169231,0.4504531006739646,0.38015111256506057,0.11771712783799737
small_panel,black-friday,regression,819,0.34798518469265044,0.3302628534156625,0.22165294080411865,-0.16959077445300608
small_panel,black-friday,regression,820,0.5916076953496432,0.3661494096539838,0.37173264044420073,-0.21420912014187188
small_panel,black-friday,regression,821,1.1725062311459236,0.6246668385512311,0.6148978883699364,0.23585663984043936
small_panel,black-friday,regression,822,0.575198951159865,0.46109964442385126,0.4598200745435022,0.04486980406728991
small_panel,black-friday,regression,823,1.0701505385218715,0.5701597527315891,0.4998228296595431,-0.20988511587012848
small_panel,black-friday,regression,824,0.5410227256070352,0.48536467344791767,0.5375486332644512,-0.2735418056809249
small_panel,black-friday,regression,825,0.9887877258501319,0.5052215394754069,0.5124005446593227,-0.031766611496783614
small_panel,black-friday,regression,826,0.5471794066019973,0.37423557293375187,0.27016064134786394,0.02917188021828787
small_panel,black-friday,regression,827,0.5613960638601506,0.38061157444947097,0.2737073408745209,-0.052144400009068725
small_panel,black-friday,regression,828,0.4388116067631959,0.4337312827974043,0.5237207316489707,0.27351291562259705
small_panel,black-friday,regression,829,0.2897227129269947,0.28117177703905244,0.2426257937465347,-0.07605057872550258
small_panel,black-friday,regression,830,0.45847183090777155,0.4429159391296019,0.48344839659317607,-0.24094080655473604
small_panel,black-friday,regression,831,0.8169220256735626,0.523111652521171,0.42689194281602166,0.10388379423387573
small_panel,black-friday,regression,832,0.2389378979432773,0.2345731155959012,0.2159726864874594,-0.21455226235218916
small_panel,black-friday,regression,833,0.3772172379297961,0.3971179647111806,0.4714383092687414,0.07041339760890208
small_panel,black-friday,regression,834,0.6773740680754656,0.4123542715790407,0.390919571379632,0.06125068701109182
small_panel,black-friday,regression,835,0.4774899368225242,0.398495527728834,0.332585303566858,-0.015419699664978026
small_panel,black-friday,regression,836,0.8781074265680704,0.49203327132651076,0.44026400001213817,0.19282755437352206
small_panel,black-friday,regression,837,0.22510705196408132,0.2561662423618436,0.34882978529854425,0.02053496901904195
small_panel,black-friday,regression,838,0.44542408823653074,0.3762921947258838,0.31559842903260243,-0.1584395609875724
small_panel,black-friday,regression,839,1.4458265046528114,0.6879411376758409,0.5839216870919558,-0.7957438865696767
breadth_panel,seismic-bumps,classification,0,0.28027852186534413,0.30408180091532466,0.23614878733372194,-0.04479051984213789
breadth_panel,seismic-bumps,classification,1,0.28710487919595656,0.3052312997332927,0.26862171651110534,-0.027803619422828163
breadth_panel,seismic-bumps,classification,2,0.19190087209310078,0.2456247875167606,0.290029960584954,-0.05661454027773516
breadth_panel,seismic-bumps,classification,3,0.05705589528228797,0.14240514005153404,0.29024746347532926,-0.014505871653625935
breadth_panel,seismic-bumps,classification,4,0.14684301403845207,0.18063261050412735,0.24768168144992336,-0.007549128048238263
breadth_panel,seismic-bumps,classification,5,0.16258068763304134,0.23883152248328648,0.3186605254051655,-0.028421154923362835
breadth_panel,seismic-bumps,classification,6,0.29571264813177667,0.23913501272186333,0.3023205916757633,0.016201627418770626
breadth_panel,seismic-bumps,classification,7,0.4392053868754132,0.36731340720904626,0.30804502608164125,-0.029275056659105125
breadth_panel,seismic-bumps,classification,8,0.5303612388717801,0.3886267231570064,0.2770467421664513,-0.03224699075731463
breadth_panel,seismic-bumps,classification,9,0.22698605381424566,0.20473314449876595,0.28530970095225605,-0.06186542143444851
breadth_panel,seismic-bumps,classification,10,0.23136871755760102,0.32377869454210684,0.5343686180444978,0.04496912596539926
breadth_panel,seismic-bumps,classification,11,0.14921114829459992,0.17654567520640652,0.24501869726929798,-0.017731932223929103
breadth_panel,seismic-bumps,classification,12,0.39418332146785356,0.33772185701251695,0.3596926416674622,-0.00020558434976436502
breadth_panel,seismic-bumps,classification,13,0.13972417902536916,0.1554375138645615,0.32806003206184536,0.004456100869034696
breadth_panel,seismic-bumps,classification,14,0.06586825021984874,0.10602060621104908,0.26790153401527134,0.013985472193526416
breadth_panel,seismic-bumps,classification,15,0.11119143560863866,0.17626194565862893,0.3231423228818939,-0.0010520762320225252
breadth_panel,seismic-bumps,classification,16,0.13128894157347099,0.20861820465800612,0.3200868227331763,-0.02292341282761856
breadth_panel,seismic-bumps,classification,17,0.3067114953300635,0.31474026731906923,0.31795016333716003,-0.15315667028312885
breadth_panel,seismic-bumps,classification,18,0.689396008185559,0.4772236003091044,0.3931160195537899,-0.22106074074637738
breadth_panel,seismic-bumps,classification,19,0.3182766249554133,0.2820646901989165,0.22249322191231652,-0.005869866327749218
breadth_panel,seismic-bumps,classification,20,0.174998478657337,0.21020402365249535,0.21889009776245705,-0.0027395496347011328
breadth_panel,seismic-bumps,classification,21,0.24059542091124367,0.30357998562951555,0.4514265063335519,-0.018972308368092383
breadth_panel,seismic-bumps,classification,22,0.1561505867080496,0.18246942325792773,0.29156756730845207,-0.017909867901661825
breadth_panel,seismic-bumps,classification,23,0.1811083329962276,0.2166395170596398,0.2935481753769907,0.08930423990543024
breadth_panel,seismic-bumps,classification,24,0.10272647141522757,0.16026087583776272,0.29833971976697465,-0.005984397787504037
breadth_panel,seismic-bumps,classification,25,0.3028070016029014,0.31653025393282974,0.2796280745532237,-0.0986419987634064
breadth_panel,seismic-bumps,classification,26,0.16697824218772733,0.2672800157152548,0.44831314312803927,-0.01727401142552365
breadth_panel,seismic-bumps,classification,27,0.21853943565337303,0.2255386200106852,0.3255258929990716,-0.005705840923757144
breadth_panel,seismic-bumps,classification,28,0.15990012491192948,0.22846215563533484,0.34848593780840204,0.002907169476474847
breadth_panel,seismic-bumps,classification,29,0.36414385446498476,0.3432265399162757,0.3389483855557698,-0.042667139453928415
breadth_panel,seismic-bumps,classification,30,0.21223111467775185,0.29137251105656836,0.3889730992088898,0.0848054144838184
breadth_panel,seismic-bumps,classification,31,0.39242036977236966,0.3440407126937012,0.23954430467548837,-0.03834094399734567
breadth_panel,seismic-bumps,classification,32,0.17605073207728883,0.21655139325523187,0.346089788566484,0.033429042345754834
breadth_panel,seismic-bumps,classification,33,0.21824623620770844,0.207325618617223,0.25774692978255936,-0.02872441275810722
breadth_panel,seismic-bumps,classification,34,0.15868027810374313,0.23874774249293315,0.28019284759820123,-0.05032005912781945
breadth_panel,seismic-bumps,classification,35,0.23620537470779382,0.332547636706038,0.458341575579446,-0.032553001167536566
breadth_panel,seismic-bumps,classification,36,0.1410675625620706,0.13978080003595156,0.2900499998916797,-0.03067680352834401
breadth_panel,seismic-bumps,classification,37,0.20420595693118104,0.26421020514470495,0.39948129540529953,-0.06833722516899066
breadth_panel,seismic-bumps,classification,38,0.10898986430292147,0.1354346343583163,0.2945140465690104,-0.0048055923537631
breadth_panel,seismic-bumps,classification,39,0.5127022459255857,0.3987861544156284,0.3921028278137288,-0.04495345104824855
breadth_panel,heloc,classification,40,0.3487814092647699,0.3699377593740148,0.4783724216885077,0.07516987159683342
breadth_panel,heloc,classification,41,0.19769060468360197,0.20691119693207058,0.3781621788949763,0.03032599796709934
breadth_panel,heloc,classification,42,0.30905057898319754,0.2965355017071241,0.5389714644085181,0.08006413913715948
breadth_panel,heloc,classification,43,0.25738102807846985,0.30051798124499196,0.5552706037392183,0.06570953777123978
breadth_panel,heloc,classification,44,0.29414464631614673,0.3326997158640227,0.47491751568458,0.010417161972784417
breadth_panel,heloc,classification,45,0.30062812957121815,0.34864969361846915,0.589146785898986,0.12540520810159372
breadth_panel,heloc,classification,46,0.1752116822206398,0.21213092809959289,0.33230941318418994,-0.014232720938971877
breadth_panel,heloc,classification,47,0.21786609886204805,0.267730702211808,0.33635130431367966,-0.05370361593794026
breadth_panel,heloc,classification,48,0.1639458493513591,0.2573606241744486,0.44756753027515767,0.01815539625308915
breadth_panel,heloc,classification,49,0.41581211503434534,0.3221556374351218,0.3564648104889918,-0.01789780148765896
breadth_panel,heloc,classification,50,1.2649989545388676,0.5174044562574456,0.5378907549736194,-0.20994131803256555
breadth_panel,heloc,classification,51,0.19146481956737643,0.2898852005604959,0.5394930922053344,0.10058860043690054
breadth_panel,heloc,classification,52,0.3748365331660809,0.3272482879590915,0.3977744485245551,-0.10185376115012956
breadth_panel,heloc,classification,53,0.19913112154133134,0.22725846649817283,0.4426106533735893,0.04330039530916574
breadth_panel,heloc,classification,54,0.34218503742802286,0.3697557908175796,0.5963595163523452,0.16275628130897113
breadth_panel,heloc,classification,55,0.4127830075490074,0.3615736276059207,0.31224110818666473,-0.08567171922684969
breadth_panel,heloc,classification,56,0.2009088575695377,0.24261263512328443,0.3962538810101626,0.063431636172953
breadth_panel,heloc,classification,57,0.265483709017735,0.23499014071049332,0.4482196369937134,-0.08001966918740666
breadth_panel,heloc,classification,58,0.4169027553736496,0.40342778301242793,0.3926552170974275,0.014946344569096048
breadth_panel,heloc,classification,59,0.39895349169703376,0.3803299861098059,0.38948499249087737,0.022101666795355746
breadth_panel,heloc,classification,60,0.12374283457568433,0.23246940149205603,0.39513809252986937,0.022911120190363343
breadth_panel,heloc,classification,61,0.32183852800838225,0.30353007931273907,0.3560144098702421,-0.037765044253483815
breadth_panel,heloc,classification,62,0.4406001330560681,0.28074099758452215,0.287512451703724,-0.07515220408834922
breadth_panel,heloc,classification,63,0.417318909436256,0.4201235803905642,0.6472350177472042,0.038541608286733364
breadth_panel,heloc,classification,64,0.35361535038426256,0.248049516364359,0.27856977598922805,-0.013630443048733953
breadth_panel,heloc,classification,65,0.24407864171545524,0.3216289884005732,0.47742170048727156,0.019570734444968707
breadth_panel,heloc,classification,66,0.13255581619433407,0.14296854770154477,0.37745910267389515,0.0008041934415570218
breadth_panel,heloc,classification,67,0.2324481969312561,0.3078426741769581,0.4066804774085215,0.10537599666450559
breadth_panel,heloc,classification,68,0.34106745182475207,0.3464402847258316,0.4409636273156684,-0.04776247995724159
breadth_panel,heloc,classification,69,0.38539092441460854,0.4160583493490058,0.5909471889807107,0.059485424959304645
breadth_panel,heloc,classification,70,0.22343215130975047,0.21259724888792192,0.3017714865643045,-0.0918561744866766
breadth_panel,heloc,classification,71,0.26237499798922603,0.29980963518419923,0.2253674954544292,-0.08849121071749
breadth_panel,heloc,classification,72,0.41681601008639735,0.3851982553220289,0.43014457660498834,-0.09941693959719888
breadth_panel,heloc,classification,73,0.3498550680245047,0.38755163925460756,0.42829067373607554,-0.03995609103010844
breadth_panel,heloc,classification,74,0.7804986999795043,0.3745054474077875,0.4056554922432094,-0.1735855833469795
breadth_panel,heloc,classification,75,0.35974432269348783,0.38191209730049636,0.6082072738149918,0.0809144824982615
